index,Smiles_unify,value,property,scaffold_train_test_label,random_train_test_label
904,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cccc3c2cnn3-c2ccc(F)cc2)c(C)c1,7.9,cyp_2c9,test,train
905,CS(=O)(=O)c1ccc(CN(C(=O)Cc2ccccc2)c2cc(F)cc(-c3nnn[nH]3)c2)cc1,0.29,cyp_2c9,test,train
908,CCCCNc1nc(N)nc2cccc(C(=O)NC)c12,8.0,cyp_2c9,train,test
911,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cn1)c1cc2ccncc2o1,0.2,cyp_2c9,train,train
913,O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,99.0,cyp_2c9,train,train
917,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCN2c2ccc(Cl)cc2)no1,46.0,cyp_2c9,train,train
918,CC(C)(O)CC(=O)N1CCC(c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)CC1,8.4,cyp_2c9,test,train
920,CCc1c(CCCC(=O)O)cccc1-c1nsc(-c2ccc(OC(C)C)c(C#N)c2)n1,5.01187,cyp_2c9,train,train
922,Cc1nc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)cs1,56.0,cyp_2c9,test,train
923,CC(C)c1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)cs1,4.0,cyp_2c9,train,train
924,CCCS(=O)(=O)c1ccc2[nH]c(-c3cccc(C(F)(F)F)c3)nc2c1,7.4,cyp_2c9,test,train
925,CCCS(=O)(=O)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3)nc2c1,9.5,cyp_2c9,train,test
926,COc1ccc2[nH]c(SCC(C)(C)C)nc2c1,21.2,cyp_2c9,test,train
933,CCCCNC(=O)c1ccc(OC)c(CSc2nc3cc(F)ccc3n2CC(=O)O)c1,6.0,cyp_2c9,test,train
936,C[C@H]1Cc2c([nH]c3cc(Cl)ccc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,4.11,cyp_2c9,train,train
939,O=C(NOCCO)c1ccc2cnsc2c1Nc1ccc(I)cc1F,1.3,cyp_2c9,train,train
947,O=C(O)CC1CCOC2(CCN(c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)CC2)C1,35.1,cyp_2c9,train,train
948,O=C(O)CC1CCC2(CCN(c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)CC2)OC1,23.0,cyp_2c9,train,train
953,CC(=O)c1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1,4.0,cyp_2c9,train,train
954,CN(C)S(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1,2.0,cyp_2c9,train,test
960,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,0.0053,cyp_2c9,train,train
961,CO/N=C(\C)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,4.0,cyp_2c9,train,train
963,CN([C@@H]1CCc2c(CC(=O)O)c3ccc(F)c(F)c3n2C1)S(=O)(=O)c1ccc(F)cc1,6.4,cyp_2c9,train,train
965,COc1cc(NC(C(=O)c2c[nH]c3ccccc23)c2ccccc2)cc(OCCO)c1,3.1,cyp_2c9,train,train
977,CCc1cccc(NC(=O)c2cc(Oc3cncnc3)cc(C)n2)n1,1.8,cyp_2c9,train,test
978,O=C(O)c1cc(-c2cccc(COc3ccc4c(=O)n(C5CCCC5)sc4c3)c2)ccc1Cl,4.0,cyp_2c9,train,train
981,Cn1nccc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2nncs2)cc1Cl,0.1,cyp_2c9,train,train
982,O=S(=O)(Nc1cscn1)c1cc(Cl)c(Oc2ccc(C(F)(F)F)cc2-c2ccnnc2)cc1F,1.365,cyp_2c9,test,test
983,Nc1n[nH]cc1-c1cc(C(F)(F)F)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,0.552,cyp_2c9,train,train
988,CCOC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccc(F)cc3F)CC2)nc1C,4.1,cyp_2c9,train,test
990,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(C#CCN(CC)CC)nc4)cc23)c1F,5.0,cyp_2c9,train,train
991,C#Cc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)CCC)c3F)c2c1,5.0,cyp_2c9,test,test
993,CC(C)(NCCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1)C(N)=O,35.0,cyp_2c9,train,train
1003,COC(=O)C(C)(C)C(c1ccc(Nc2ccccc2)cc1)n1cncn1,9.1,cyp_2c9,train,train
1007,CCCn1cc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)nc2)cn1,0.07,cyp_2c9,train,train
1011,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5CCOCC5)cc4)n[nH]c3c1)C(=O)N2,1.4,cyp_2c9,train,train
1012,CC(C)(C(=O)Nc1nncs1)[C@@H]1c2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)nc2Oc2c(F)cccc21,7.0,cyp_2c9,train,train
1015,CNC(=O)c1ccc(C(=O)/N=C(\Nc2ccc3oc(C)cc3c2)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)cn1,24.0,cyp_2c9,train,train
1020,CCOC(=O)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,4.0,cyp_2c9,train,train
1028,CC(=O)N1CCN(c2nc3c(c(N(C)Cc4cc5ccccc5cn4)n2)CN(C(C)C)C3=O)CC1,7.0,cyp_2c9,train,train
1033,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](N)CC(C)C)c(C)c34)ccc2[nH]1,2.7,cyp_2c9,train,train
1041,CCS(=O)(=O)c1ccc2[nH]c(-c3cc(-c4ccccc4)ccc3Cl)nc2c1,7.1,cyp_2c9,train,test
1055,COc1cc(-c2cc(F)cc(F)c2)c(F)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21,8.2,cyp_2c9,train,test
1056,COc1cc(-c2ccc(F)c(C)c2)c(F)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21,1.9,cyp_2c9,train,train
1061,C[S+]([O-])Cc1ccc(C(=O)Nc2ccc(OCCOCCO)nc2C(=O)NCC2CCC2)c2ccccc12,6.7,cyp_2c9,test,train
1062,O=C(NCC1CCOCC1)c1ncccc1NC(=O)c1ccc(Cn2ccnn2)c2ccccc12,0.66,cyp_2c9,train,train
1063,COc1ccc(-c2nc(COc3cccc(CN(CC(=O)O)C(=O)Oc4ccc(C)cc4)c3)c(C)o2)cc1,2.8,cyp_2c9,test,train
1070,Cc1nc(C(F)(F)F)ccc1C(=O)Nc1ccc(Cl)c(-c2nc3ccccc3n2C)c1,2.5,cyp_2c9,train,train
1078,CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccccc3C(N)=O)C(F)(F)F)[nH]c2cn1,12.0,cyp_2c9,train,train
1079,O=C(NC[C@@H]1OC(=O)N2c3ccc(N4CCOCC4=O)cc3OC[C@@H]12)c1ccc(Cl)s1,43.23,cyp_2c9,test,train
1081,O=C(O)c1cnncc1NC(=O)N1C[C@H]2C[C@@H](c3ccccc3C(F)(F)F)C[C@H]2C1,17.0,cyp_2c9,train,train
1087,O=C(O)c1cc(F)ccc1NC(=O)N1C[C@H]2C[C@@H](c3ccccc3C(F)(F)F)C[C@H]2C1,0.33,cyp_2c9,train,train
1097,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(CO)cc3)cc2)[nH]1)C(C)C,31.2,cyp_2c9,train,train
1100,Cn1nc(-c2cnc3[nH]cc(C(=O)N[C@]4(C)C[C@H](N)C4)c3n2)c2ccc(F)cc21,4.0,cyp_2c9,test,train
1103,CCOC1(c2ccc(OC)cc2)Sc2ccccc2-n2c1noc2=O,11.8,cyp_2c9,train,train
1107,COc1cc([C@H]2CCN(CCO)C[C@@H]2O)ccc1Nc1ncc2ccc(-c3ccccc3OC)n2n1,19.0,cyp_2c9,train,train
1109,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,2.0,cyp_2c9,train,train
1114,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,4.0,cyp_2c9,train,train
1115,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl,2.2,cyp_2c9,train,test
1121,COc1cc(N2Cc3cn(-c4cccc(S(C)(=O)=O)c4)nc3[C@H]2C(C)C)ccn1,5.625,cyp_2c9,train,train
1131,CCc1c(CCCC(=O)O)cccc1-c1nnc(-c2ccc(OC(C)C)c(C#N)c2)o1,7.94328,cyp_2c9,train,train
1134,NCc1ccc(-c2cccnc2)o1,11.7,cyp_2c9,train,train
1135,Cc1ccsc1-c1cccnc1,93.1,cyp_2c9,train,test
1137,CC(=O)N1CCN(CCOCc2ccn(-c3ccc(F)c(F)c3)n2)CC1,100.0,cyp_2c9,train,train
1144,Cc1nc2c(OCc3ccccc3)cccn2c1CC#N,54.0,cyp_2c9,test,test
1145,Cc1c(C)n(C[C@H]2C[C@@H]2C)c2c(OCc3ccc(F)cc3)nncc12,0.8,cyp_2c9,test,train
1167,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCC(n2cccc2)CC1,11.0,cyp_2c9,train,train
1174,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H]2C(=O)N(c3ccc(C(C)(C)C)cc3)[C@H]2C(=O)O)cc1,3.0,cyp_2c9,train,train
1177,CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccccn3)cc12,0.001,cyp_2c9,train,train
1180,CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(-c3cccnc3)cc2)c2ccc(OCc3ccccn3)cc12,0.0155,cyp_2c9,train,train
1190,CC[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N(CC)CC)c(Cl)c1Cl)C(F)(F)F,6.4,cyp_2c9,train,train
1194,Cc1nc(NC(=O)NCCOCC2CC2)sc1C#Cc1ccc2cncn2c1,11.0,cyp_2c9,train,train
1201,COc1cc(N2C(=O)N(c3ccc(-c4ccc5nc[nH]c5c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,30.0,cyp_2c9,train,train
1202,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C#N)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,10.0,cyp_2c9,train,train
1211,CC(C)c1nc2cccnc2n1-c1ccc(C[C@H](NC2=C(Br)C(=O)C23CCCCC3)C(=O)O)cc1,18.0,cyp_2c9,train,train
1221,COc1ccccc1C1C(C(=O)C(C)C)=C(O)C(=O)N1c1ccc(-c2ccsc2)cc1,18.0,cyp_2c9,train,train
1222,CC(C)(C)C(=O)C1=C(O)C(=O)N(c2ccc(-c3ccoc3)cc2)C1c1ccccc1OCCO,15.0,cyp_2c9,train,train
1225,ON=Cc1ccc(-c2cccnc2)o1,100.0,cyp_2c9,train,train
1226,c1cncc(-c2ccc(CNCc3ccc(-c4cccnc4)s3)s2)c1,0.71,cyp_2c9,train,train
1231,O=C(O)CCCOc1ccc(-c2cc(OC(F)(F)F)ccc2Cl)cc1,32.97,cyp_2c9,train,test
1232,NC(=O)C[S+]([O-])Cc1ccccc1Oc1ccc(Cl)c(Cl)c1,100.0,cyp_2c9,train,train
1234,O=C(OCc1ccccc1)N1CCC(CNc2cnccn2)CC1,12.0,cyp_2c9,train,train
1243,CCCS(=O)(=O)c1ccc2[nH]c(-c3ccccc3)nc2c1,9.5,cyp_2c9,test,train
1253,COc1ccc2[nH]c(SCc3ccc(C(C)C)cc3)nc2c1,3.42,cyp_2c9,test,train
1254,COc1ccc2[nH]c(SCc3ccc(I)cc3)nc2c1,5.15,cyp_2c9,test,train
1255,COc1ccc2[nH]c(SCc3cccc(Oc4ccccc4)c3)nc2c1,0.96,cyp_2c9,test,train
1284,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cc2c(OCC#CC#CCOc3ncnc4cc(OC)c(NC(=O)[C@@H]5CCCN5C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc34)ncnc2cc1OC)C(C)(C)C,12.6,cyp_2c9,test,train
1291,CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2C#N)c2ccc(C#N)c(Cl)c2)C1,1.5,cyp_2c9,train,train
1292,CC(C)C(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,0.72,cyp_2c9,train,train
1293,CCCC1(CNS(=O)(=O)C(F)(F)F)CCN(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)CC1,2.0,cyp_2c9,train,test
1294,O=S(=O)(c1ccccc1F)c1cc(Cl)ccc1S(=O)(=O)N1CCC(F)(CNS(=O)(=O)C(F)(F)F)CC1,7.0,cyp_2c9,train,train
1295,NCC1(CNS(=O)(=O)C(F)(F)F)CCN(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)CC1,23.0,cyp_2c9,train,train
1298,CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2F)c2ccc(C#N)c(Cl)c2)C1,1.7,cyp_2c9,train,train
1299,Cc1ccc(-c2cc(-c3ccccc3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,16.0,cyp_2c9,train,train
1300,CCC(=O)N1CC[C@H](N(Cc2cc(F)ccc2C)c2ccc(C#N)c(Cl)c2)C1,2.9,cyp_2c9,train,train
1301,COc1cc(N)[nH]c2nc(-c3ccc(F)cc3)c(-c3ccncc3)c1-2,1.0,cyp_2c9,train,test
1312,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1ccc(Cl)cc1)O2,12.0,cyp_2c9,train,test
1313,COC[C@@]12CNCC[C@]1(c1ccc3ccccc3c1)C2,8.0,cyp_2c9,train,test
1321,CS(=O)(=O)c1ccc(Cn2cc(-c3ccncc3)cn2)cc1,1.3,cyp_2c9,train,train
1332,CCN1C(=O)COc2ccc(CN3CCN(CCOc4cccc5nc(C)ccc45)CC3)cc21,14.0,cyp_2c9,test,train
1334,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(S(F)(F)(F)(F)F)c3)C2)n1C,3.0,cyp_2c9,train,train
1338,Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,0.35,cyp_2c9,train,train
1341,O=C(Nc1ccc(-c2nnc(NCCCCN3CCOCC3)o2)c(F)c1)c1ccccc1F,51.0,cyp_2c9,train,test
1342,CN1CCC2(CC1)C(=O)Nc1cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc12,2.828,cyp_2c9,train,test
1343,C[N+]1([O-])CCC2(CC1)C(=O)Nc1cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc12,16.986,cyp_2c9,test,train
1344,CN(C)CC(=O)N1CCC2(CC1)C(=O)Nc1cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc12,3.259,cyp_2c9,train,train
1345,CC1(C)OC(=S)Nc2ccc(S(=O)(=O)N3c4ccccc4COc4cc(F)ccc43)cc21,0.397,cyp_2c9,train,train
1356,O=C(NCc1ccncc1)c1nc(CS(=O)(=O)c2ccccc2)no1,2.2,cyp_2c9,test,train
1359,CCc1cccc(C)c1CNc1cc(C(N)=O)cn2c(C)c(C)nc12,3.6,cyp_2c9,train,test
1361,CCCCCCSc1nc2cc(OC)ccc2[nH]1,2.92,cyp_2c9,test,train
1362,COc1ccc2[nH]c(SCc3ccc(OCc4ccccc4)cc3)nc2c1,0.88,cyp_2c9,train,train
1363,COc1ccc2[nH]c(SCc3ccccn3)nc2c1,0.55,cyp_2c9,train,test
1364,FC(F)Oc1ccc2[nH]c(SCc3ccccn3)nc2c1,22.3,cyp_2c9,train,test
1373,CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,3.0,cyp_2c9,test,test
1377,Cc1ccccc1CNc1cc(-n2cncn2)cn2c(C)c(C)nc12,2.9,cyp_2c9,train,test
1379,Cc1cccc(NC(=O)c2cc(Oc3cncnc3)cc(C)n2)n1,4.1,cyp_2c9,train,train
1380,Cc1cc(Oc2cncc(F)c2)cc(C(=O)Nc2ccc(F)cn2)n1,5.4,cyp_2c9,train,train
1389,CS(=O)(=O)c1ccc2c(c1)CCC1(CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC1)O2,7.6,cyp_2c9,test,train
1394,Cc1cccc(C)c1CNc1nccc2c(C)c(C)[nH]c12,33.0,cyp_2c9,test,train
1405,CCn1c(C)c(C)c2cc(-n3ccccc3=O)nc(NCc3c(C)cccc3C)c21,0.7,cyp_2c9,train,test
1409,Cc1cccc(C)c1CNc1nc(-n2ccccc2=O)cc2c(C)c(C)[nH]c12,3.3,cyp_2c9,train,test
1410,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n(C(C)c3ccccc3)c12,1.3,cyp_2c9,train,test
1411,CC[C@H](c1ccccc1)n1c(=O)[nH]c2cnc3cc(-c4c(C)noc4C)c(OC)cc3c21,2.4,cyp_2c9,train,train
1421,O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,4.16869,cyp_2c9,train,train
1428,CC(C)(C)C(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,0.44,cyp_2c9,train,test
1437,Clc1ccc(CN(C2CCCCC2)C2CNC2)cc1,6.89,cyp_2c9,train,test
1438,Clc1cccc(N(Cc2ccc3ccccc3c2)C2CNC2)c1,3.34,cyp_2c9,train,train
1441,O=C(c1ccccc1C(F)(F)F)N1CCC(Cc2ccccc2)CC1,2.0,cyp_2c9,train,train
1442,CCS(=O)(=O)c1ccc2[nH]c(-c3cc(-c4ccccc4)ccn3)nc2c1,10.0,cyp_2c9,train,train
1443,CCS(=O)(=O)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3Cl)nc2c1,4.0,cyp_2c9,train,train
1444,Cc1ncn(-c2cc(Cl)c(C(=O)NC[C@@H](c3cccc(F)c3)c3ccc4[nH]c(C)nc4c3)c(Cl)c2)n1,24.85,cyp_2c9,train,train
1445,Cn1nccc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2ncns2)cc1F,0.039,cyp_2c9,train,train
1446,CCN1CC(n2nccc2-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3cscn3)cc2F)C1,3.234,cyp_2c9,train,train
1449,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n(Cc3ccccc3)c12,1.2,cyp_2c9,train,train
1457,O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Cl)c2F)nc1C(F)(F)F,75.0,cyp_2c9,train,train
1466,CCOC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccc(OC)cc3)CC2)nc1C,15.0,cyp_2c9,train,test
1471,CS(=O)(=O)Nc1cccc(CC(=O)Nc2cc(-c3ccnc(F)c3)cs2)c1,12.0,cyp_2c9,train,train
1473,CC(=O)NCC[C@H](NC(=O)N(C)Cc1csc(C(C)C)n1)C(=O)N[C@@H](CC[C@@H](Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1,15.5,cyp_2c9,train,train
1474,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3c[nH]c4ncccc34)sc21,17.0,cyp_2c9,train,test
1482,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,8.1773,cyp_2c9,train,train
1484,CCC(=O)N(Cc1cccc(OC(C)C)c1)c1cc(F)cc(-c2nnn[nH]2)c1,0.34,cyp_2c9,train,train
1491,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CCN(Cc2ccccc2)C(=O)OCc2cncs2)Cc2ccccc2)cs1,8.1,cyp_2c9,train,train
1496,CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)O,13.5,cyp_2c9,train,train
1502,CC(C)(Cc1ccc(-c2cccc(-c3cc(C(C)(C)S(C)(=O)=O)cc4cccnc34)c2)cc1)C(=O)O,1.6,cyp_2c9,train,train
1535,CC(=O)N1CCC(C(=O)N2C[C@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccccc3)C2)CC1,26.0,cyp_2c9,test,train
1536,CC(=O)N1CCC(C(=O)N2C[C@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1,69.0,cyp_2c9,test,train
1546,O=C(NCc1ccncc1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,0.9,cyp_2c9,test,train
1565,COc1cccc(N2CCN(C(=O)c3ccc(C(=O)C(F)(F)F)s3)CC2)c1,5.0,cyp_2c9,train,train
1566,COc1ccc(Cl)cc1N1CCN(C(=O)c2ccc(C(=O)C(F)(F)F)s2)CC1,1.8,cyp_2c9,train,train
1573,CC(CC(=O)NC1=C(C(=O)O)CCCC1)c1csc(-c2ccc(O)cc2Cl)n1,5.1,cyp_2c9,train,train
1598,CCNCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,58.0,cyp_2c9,test,train
1600,COc1ccc(C(=O)N2CCc3ccccc32)cc1CSc1nc2cc(F)ccc2n1CC(=O)O,2.0,cyp_2c9,train,train
1601,COc1cncc(-c2ccc3cc(OC)ccc3c2)c1,1.888,cyp_2c9,train,test
1603,O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,18.0,cyp_2c9,train,train
1610,COc1nc(C2=NOC[C@H](c3cc4ccccc4o3)N2)ccc1-n1cnc(C)c1,8.0,cyp_2c9,train,test
1621,NC(=O)c1sc(-c2ccccc2)cc1N,26.0,cyp_2c9,train,train
1622,Oc1cccc(-c2ccc3c(-c4cccnc4)c(O)ccc3c2)c1,0.15,cyp_2c9,train,train
1623,Oc1cccc(-c2ccc3c(-c4cccc(O)c4)c(O)ccc3c2)c1,0.27,cyp_2c9,train,train
1627,CO[C@H](C)[C@H](NC(=O)c1cc2ccccc2cc1NC(=O)Nc1c(C)cc(C)cc1C)C(=O)O,32.0,cyp_2c9,train,train
1629,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1C(=O)Nc1cncc(Cl)c1,0.4,cyp_2c9,train,train
1630,Cc1cncc(NC(=O)c2cc(NC(=O)c3cccc(C(C)(C)C#N)c3)ccc2C)c1,1.8,cyp_2c9,train,train
1637,c1cc([C@H]2CC[C@H](N3CCOCC3)CC2)ccc1OCCCN1CCCCC1,44.0,cyp_2c9,train,test
1645,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,5.42,cyp_2c9,train,train
1646,CCOc1ccc(-c2ccc(CCCc3nn(-c4ccc(C(F)(F)F)cc4)c(=O)n3-c3ccccc3F)cc2)cc1CC(=O)O,8.2,cyp_2c9,train,train
1654,CN(C)c1ccc(-c2nc3c(N4CCN(CC(=O)Nc5nccs5)CC4)c(Cl)cnc3[nH]2)cc1,10.0,cyp_2c9,train,train
1658,Cc1cccc(C)c1CNc1cc(C(=O)NCCO)cn2c(C)c(C)nc12,22.5,cyp_2c9,train,train
1660,CC(O)C1(CNS(=O)(=O)C(F)(F)F)CCN(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)CC1,1.0,cyp_2c9,train,train
1661,CS(=O)(=O)NC1CC12CCN(S(=O)(=O)c1cc(Cl)ccc1S(=O)(=O)c1ccccc1F)CC2,13.0,cyp_2c9,test,train
1662,Cc1ccc2c(N3CCN(CCc4cccc(N5CCNC5=O)c4)CC3)cccc2n1,60.0,cyp_2c9,train,train
1663,Cc1cccc(C)c1CNc1nccc2c1nc(C)n2C,68.0,cyp_2c9,test,test
1664,Cc1cccc(C)c1CNc1nc(N2CCOCC2=O)cc2c(C)c(C)[nH]c12,61.0,cyp_2c9,train,test
1665,Cc1cccc(C)c1CNc1nc(N2CCCC2=O)cc2c(C)c(C)[nH]c12,1.4,cyp_2c9,train,train
1682,O=C(O)c1cccc(C2=C(c3cc(Cl)ccc3OCc3ccc(F)cc3F)CCC2)n1,19.5,cyp_2c9,train,train
1686,Cc1c(CCC(=O)Nc2ccccc2C(=O)O)cnn1-c1ccc(O)cc1,15.0,cyp_2c9,train,train
1687,Cc1cccc(C)c1CNc1cc(-n2ncccc2=O)cn2c(C)c(C)nc12,4.2,cyp_2c9,train,test
1690,Cc1cccc(C)c1CNc1cc(-c2ccccn2)cn2c(C)c(C)nc12,0.63,cyp_2c9,train,train
1691,O=C(NCCC(c1ccccc1)c1ccccc1)c1cccnc1,30.0,cyp_2c9,train,train
1692,O=C(O)[C@H](Cc1ccc(-n2c(-c3cccnc3)nc3cccnc32)cc1)NC1=C(Br)C(=O)C12CCCCC2,10.0,cyp_2c9,test,train
1701,SCc1ccc(-c2cccnc2)o1,0.73,cyp_2c9,train,test
1715,NC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,10.0,cyp_2c9,train,train
1719,Cc1cc(/C=C/C(=O)/C=C/c2cc(C)c(O)c(C)c2)cc(C)c1O,62.8,cyp_2c9,train,train
1720,O=C(/C=C/c1cccc(Cl)c1)/C=C/c1cccc(Cl)c1,100.0,cyp_2c9,train,train
1730,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@@H]2C(=O)N(c3ccc(C(C)(C)C)cc3)[C@@H]2C(=O)O)c1,0.23,cyp_2c9,train,train
1733,CC(C)(CC(=O)O)c1ccc(-c2cccc(-c3cc(C(C)(C)S(C)(=O)=O)cc4cccnc34)c2)cc1,15.0,cyp_2c9,train,train
1734,CC(C)(c1cc(-c2cccc(-c3ccc(C(=O)NC4CC4)[n+]([O-])c3)c2)c2ncccc2c1)S(C)(=O)=O,4.0,cyp_2c9,test,train
1735,CC(C)(c1cc(-c2cccc(-c3cccnc3)c2)c2ncccc2c1)S(C)(=O)=O,0.63,cyp_2c9,train,train
1737,CCC(=O)N(Cc1cccc(O)c1)c1cc(F)cc(-c2nnn[nH]2)c1,2.0,cyp_2c9,train,test
1738,CCCCC(=O)N(Cc1ccc2c(c1)OCCO2)c1cccc(-c2nnn[nH]2)c1,0.64,cyp_2c9,train,train
1739,CCCn1cc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)cn1,0.07,cyp_2c9,train,train
