,index,Smiles_unify,value,property,scaffold_train_test_label,random_train_test_label
509,1332,O=C(Nc1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)c(Cl)c1)c1ccccn1,1.294466226161593,human_mic_cl,test,train
510,1333,O=C(Nc1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(Cl)c1)c1ccccn1,1.2988530764097066,human_mic_cl,train,train
511,1338,Cn1cnc2ncn(Cc3nc(CCc4ccc(Cl)cc4)no3)c(=O)c21,1.0791812460476249,human_mic_cl,train,test
512,1339,NC(=O)c1cccn2cc(-c3cccc(-c4cncc(OCCF)c4)c3)nc12,1.8750612633917,human_mic_cl,train,train
513,1344,C[C@@H]1CCN(C(=O)c2ccc3occc3c2)C[C@H]1c1cc(C(F)F)nc2ncnn12,1.146128035678238,human_mic_cl,train,train
514,1345,CC1(C)Cc2nc(NC(=O)[C@H]3CC[C@@H](n4cnc5c(N)nc(F)nc54)CC3)sc2C(C)(C)N1,1.7481880270062005,human_mic_cl,train,train
515,1354,CCCOc1cc([C@H](c2cc3cc(Br)ccc3cc2OC)[C@@](O)(CCN(C)C)c2cccc3ccoc23)cc(OC)n1,0.6989700043360189,human_mic_cl,train,test
516,1355,Cc1c(Cc2ccc(-n3cccn3)cc2)cc(C(=O)N[C@H]2CCCC[C@@H]2O)c(=O)n1C,1.3010299956639813,human_mic_cl,train,train
517,1356,Cc1nn2c(-c3c(C)nn(C)c3-c3ccc(C(F)(F)F)cc3)nc(C)c2c(=O)[nH]1,1.2041199826559248,human_mic_cl,train,train
518,1360,c1ccc2c(c1)Sc1ccccc1N2CC12CCN(CC1)CC2,1.5314789170422551,human_mic_cl,train,train
519,1361,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,1.9731278535996983,human_mic_cl,train,train
520,1371,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,1.3424226808222062,human_mic_cl,test,train
521,1379,CCCn1cc(-c2nc(Nc3ccc4c(c3)CCN4S(=O)(=O)c3ccc(C(F)(F)F)cc3)ncc2C)cn1,2.77129344262906,human_mic_cl,test,train
522,1380,N#CCCn1cc(-c2nc(Nc3ccc4c(c3)CCN4C(=O)c3ccc(C(F)(F)F)cc3)ncc2F)cn1,1.9074113607745864,human_mic_cl,train,train
523,1381,Cn1ccc2cc(Nc3ncc(F)c(-c4cnn(CCC#N)c4)n3)ccc21,2.2600713879850747,human_mic_cl,train,train
524,1382,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,1.5185139398778875,human_mic_cl,train,train
525,1383,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,0.146128035678238,human_mic_cl,train,test
526,1384,C#CCn1c(=O)n(Cc2cnn(C)c2)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21,1.6232492903979006,human_mic_cl,train,train
527,1385,Cn1cc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(CC3COC3)c2=O)cn1,0.9637878273455552,human_mic_cl,train,train
528,1386,CCn1c(=O)n(Cc2cc(C)no2)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21,1.414973347970818,human_mic_cl,train,train
529,1387,CC(C)OC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](F)(Br)[C@H]1O)Oc1ccccc1,1.8767949762007008,human_mic_cl,train,train
530,1388,O=C(c1ccccc1)c1cnc(NCc2cccnc2)nc1,4.4623979978989565,human_mic_cl,train,test
531,1389,N#Cc1cccc(C(=O)c2cnc(NCc3cncnc3)nc2)c1,4.204119982655925,human_mic_cl,train,train
532,1390,N#Cc1cccc(C(=O)c2cnc(NCc3ccccc3)nc2)c1,4.681241237375588,human_mic_cl,test,test
533,1391,O=C(c1cnc(NC2(c3cnccn3)CCC2)nc1)N1CCC2(CCOCC2)C1,4.146128035678238,human_mic_cl,train,test
534,1392,CC(C)(Nc1ncc(C(=O)N2CCC3(CCOCC3)C2)cn1)c1cncnc1,4.176091259055681,human_mic_cl,test,test
535,1394,COc1ccc(Nc2ccnc3cc(-c4cnc(N5CCN(C)CC5)nc4)ccc23)cc1Cl,2.230448921378274,human_mic_cl,train,train
536,1395,O[C@@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@H](O)CC1,0.7923916894982539,human_mic_cl,train,train
537,1396,Cc1cccc(CCN2CCN(c3ccccc3-c3cccc(C(=O)NCCCN4CCCC4)c3)CC2)c1,1.5440680443502757,human_mic_cl,train,train
538,1397,COc1cccc(CCN2CCN(c3ccccc3-c3cccc(C(=O)NCCCN4CCCC4)c3)CC2)c1,1.5563025007672873,human_mic_cl,train,test
539,1401,O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@@H](c2ccnc3ccc(F)cc23)[C@H](O)C1,0.6989700043360189,human_mic_cl,train,train
540,1402,CC1(C)CN(C(=O)C(=O)Nc2ccc(Cl)cc2)CCC1c1ccnc2ccc(F)cc12,1.4593924877592308,human_mic_cl,train,train
541,1403,N#Cc1ccc(NC(=O)C(=O)N2CCC(c3ccnc4ccc(F)cc34)CC2)cc1,1.0413926851582251,human_mic_cl,train,train
542,1406,O=C(Nc1cccc(Cl)c1)N1Cc2c(-c3ccccc3)n[nH]c2C[C@@H]1CO,2.2121876044039577,human_mic_cl,train,train
543,1407,Cc1cc(NC(=O)N2Cc3c(-c4cscn4)n[nH]c3C[C@@H]2C)ccc1F,1.146128035678238,human_mic_cl,test,test
544,1408,C[C@H]1Cc2c(c(-c3cccs3)nn2C)CN1C(=O)Nc1cccc(Cl)c1,2.164352855784437,human_mic_cl,test,train
545,1412,COc1ccc(S(=O)(=O)N2C(=O)C(c3ccccc3OC)(N3CCN(c4cccnc4)CC3)c3cc(Cl)ccc32)c(OC)c1,1.6127838567197357,human_mic_cl,test,test
546,1413,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,1.568201724066995,human_mic_cl,train,train
547,1419,O=C(NC1CCN(C2CC2)CC1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,0.6720978579357175,human_mic_cl,train,test
548,1421,C[C@H]1COCCN1c1cc(C(C)(C)S(C)(=O)=O)nc(-c2ccc(NC(=S)NCCO)cc2)n1,-0.0457574905606751,human_mic_cl,train,train
549,1428,COc1ccc(NC(=O)c2ccc(-c3cnc(N4CCCN(C)CC4)nc3)cc2O)cc1Cl,1.380211241711606,human_mic_cl,test,train
550,1429,CCCn1cc/c(=N\c2cnccn2)c2ccc(-c3cnc(N4CCCN(C)CC4)nc3)cc21,1.7075701760979365,human_mic_cl,train,train
551,1430,C#CCn1c(=O)n(Cc2cc(C)no2)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21,1.8573324964312683,human_mic_cl,train,train
552,1431,Cc1cc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(Cc3cc(C)nn3C)c2=O)on1,1.568201724066995,human_mic_cl,train,train
553,1435,CCOc1ccc2oc(C(=O)NC(c3ccccc3)c3nc4ccccc4[nH]3)c(C)c2c1,1.146128035678238,human_mic_cl,train,train
554,1440,O=C(CN(C(=O)c1ccc(-c2ccccn2)cc1)C1CCCOC1)Nc1cc(F)cc(F)c1,0.4623979978989561,human_mic_cl,train,train
555,1441,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,2.545499148876599,human_mic_cl,train,test
556,1444,C[C@@H](N[C@H]1CCN(c2cccc(OC(F)(F)F)c2)C1)c1cccc2ccccc12,1.9242792860618816,human_mic_cl,train,train
557,1445,C[C@@H](N[C@@H]1CCN(c2cccc(C(F)(F)F)c2)C1)c1cccc2ccccc12,2.6242820958356683,human_mic_cl,train,train
558,1446,C[C@@H](N[C@@H]1CCCN(c2cccc(OC(F)(F)F)c2)C1)c1cccc2ccccc12,2.568201724066995,human_mic_cl,test,train
559,1447,C[C@H]1c2cccc(-c3cnn(C4COC4)c3)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl,1.8195439355418688,human_mic_cl,test,train
560,1451,Cn1cnc2ncn(Cc3nn([C@H]4C[C@H](Oc5cccc(Cl)c5)C4)c(=O)o3)c(=O)c21,0.7781512503836436,human_mic_cl,test,train
561,1455,Cc1nn(C2COC2)cc1Nc1nc(N)c2c(C#N)c(N3CCC[C@H]3C)n(C)c2n1,1.669037800885156,human_mic_cl,train,train
562,1459,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,1.6020599913279625,human_mic_cl,train,test
563,1466,COc1cc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)cc(OC)c1,0.6812412373755872,human_mic_cl,train,test
564,1467,O=C(NCCCN1CCCC1)c1cccc(-c2ccccc2N2CCN(CCc3c[nH]c4ccccc34)CC2)c1,1.2041199826559248,human_mic_cl,train,train
565,1468,Cc1cccc(CCN2CCN(c3ccccc3-c3cc(C#N)cc(C(=O)NCCCN4CCCC4)c3)CC2)c1,1.6334684555795864,human_mic_cl,train,test
566,1469,CCN1CC2(CCN(CCc3cc(F)ccc3F)CC2)O[C@H](C)C1=O,0.380211241711606,human_mic_cl,train,train
567,1470,CS(=O)(=O)n1ccc2cc(C(=O)N3CCCC(c4ccnc5ncnn45)C3)ccc21,1.505149978319906,human_mic_cl,train,train
568,1472,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,2.2624510897304293,human_mic_cl,test,train
569,1474,CC1CN(CC(=O)Nc2ccc(-n3ccccc3=O)cc2F)CC1NC(=O)c1ccc(Cl)s1,1.8825245379548805,human_mic_cl,train,test
570,1480,c1cnc2c(Nc3ccc4c(-n5cccn5)nccc4c3)n[nH]c2c1,1.5526682161121932,human_mic_cl,train,test
571,1481,O=C(Cn1cc(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)nn1)Nc1ccc(S[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,1.0,human_mic_cl,train,train
572,1482,O=C(CN(C(=O)c1ccc(-c2ccccn2)cc1)C1CCOC1)Nc1cc(F)cc(F)c1,0.5910646070264992,human_mic_cl,train,train
573,1490,N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)C3(N)CCCCC3)cc2)cc1,1.3010299956639813,human_mic_cl,train,train
574,1495,C[C@@H]1CC[C@@H](Oc2cc(C#N)ccn2)CN1C(=O)c1ccccc1-n1nccn1,1.2041199826559248,human_mic_cl,test,train
575,1500,C=CC(=O)Nc1cccc(-c2c[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)c1,1.4424797690644486,human_mic_cl,train,train
576,1502,O=C(COc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)N1CCOCC1,0.8450980400142568,human_mic_cl,train,train
577,1504,O=C(Nc1ccc(F)cn1)c1cc2n(n1)CCCC2,1.4913616938342726,human_mic_cl,train,test
578,1531,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,1.8195439355418688,human_mic_cl,train,train
579,1532,N[C@H]1CCCN(c2sncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,1.4471580313422192,human_mic_cl,test,train
580,1533,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4cccnc4F)nn23)C1,1.5314789170422551,human_mic_cl,train,train
581,1534,O[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,2.673941998634088,human_mic_cl,train,test
582,1535,C[C@@H]1[C@@H](N)CCCN1c1ccncc1Nc1ncc2ccc(-c3c(F)cccc3F)nn12,1.8976270912904412,human_mic_cl,train,train
583,1536,C[C@@H]1CCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C[C@H]1N,1.8512583487190752,human_mic_cl,train,train
584,1537,CC(C)CNc1nc(C#N)nc(N2CCOCC2)c1N,1.0413926851582251,human_mic_cl,train,train
585,1539,O=C(NCc1cccc(Cl)c1)c1ccc2c(c1)N=C(N1CCC(F)(F)CC1)c1ccccc1S2,1.6020599913279625,human_mic_cl,train,train
586,1542,Cc1cc(C)c(S(=O)(=O)N[C@H]2CCN(c3cccc4c3cnn4-c3ccc(F)cc3)C2)c(C)c1,1.7160033436347992,human_mic_cl,train,train
587,1543,CC(C)S(=O)(=O)N[C@@H](C)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1,1.3424226808222062,human_mic_cl,test,train
588,1551,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N1CCCC1,1.8750612633917,human_mic_cl,test,train
589,1553,O=C(CN1C[C@H](NC(=O)c2ccc(Cl)s2)[C@@H](OCCO)C1)Nc1ccc(-n2ccccc2=O)cc1F,0.9242792860618816,human_mic_cl,train,train
590,1554,O=C(CN1C[C@H](NC(=O)c2ccc(Cl)s2)C[C@H]1C(=O)NCC1CC1)Nc1ccc(-n2ccccc2=O)cc1F,0.8750612633917001,human_mic_cl,train,train
591,1559,CCN(CC)CCN(CC12CC(c3ccc(C(F)(F)F)cc3)(C1)C2)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2,0.0863598306747482,human_mic_cl,test,test
592,1561,CCN1[C@H](C)CN(c2cc3c(cc2OC)CCN3C(=O)c2ccc(-c3cccc(C)n3)c3ccccc23)C[C@@H]1C,1.6720978579357175,human_mic_cl,train,test
593,1562,COc1cc2c(cc1N1C[C@@H](C)N(C)[C@@H](C)C1)N(C(=O)Nc1cccc(Cl)c1Cl)CC2,0.4771212547196624,human_mic_cl,test,test
594,1565,O=C(CN1C[C@H](CO)[C@@H](NC(=O)c2ccc(Cl)s2)C1)Nc1ccc(-n2ccccc2=O)cc1F,1.3364597338485296,human_mic_cl,train,test
595,1570,O=C(CN1C[C@H](NC(=O)c2ccc(Cl)s2)C[C@H]1CO)Nc1ccc(-n2ccccc2=O)cc1F,0.8450980400142568,human_mic_cl,train,train
596,1580,CN(C)[C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1,1.414973347970818,human_mic_cl,train,train
597,1581,COc1cc(Nc2nn([C@H]3COCC[C@@H]3C#N)cc2C(N)=O)ccc1C#N,1.380211241711606,human_mic_cl,train,train
598,1582,COc1ccnc2c(F)cc(Nc3nn([C@H]4COCC[C@@H]4C#N)cc3C(N)=O)cc12,1.1760912590556811,human_mic_cl,train,train
599,1584,CCOc1nc(Nc2ccc(C(=O)N3CC4(COC4)C3)cc2OC)nc2[nH]ccc12,0.041392685158225,human_mic_cl,train,test
600,1591,CN1CCCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,1.8864907251724816,human_mic_cl,train,train
601,1592,CN1CCN(c2ccc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cc2)CC1,1.7853298350107671,human_mic_cl,test,train
602,1593,c1ccc(CNc2ccc3[nH]nc(-c4ccc(N5CCNCC5)nc4)c3c2)cc1,1.0791812460476249,human_mic_cl,train,test
603,1594,c1ccc(CCc2ccc3[nH]nc(-c4ccc(N5CCNCC5)nc4)c3c2)cc1,3.435525851498655,human_mic_cl,train,train
604,1595,c1ccc(COc2ccc3[nH]nc(-c4ccc(N5CCNCC5)nc4)c3c2)cc1,2.841359470454855,human_mic_cl,test,train
605,1604,CCSC[C@@](O)([C@@H](Nc1cccc2nc(C)ccc12)c1ccc(OC)c(F)c1Cl)C(F)(F)F,1.2041199826559248,human_mic_cl,train,test
606,1605,Cc1ccc(C(NC(=O)c2ccccc2O)C(=O)Nc2c(C)cccc2C)s1,1.6334684555795864,human_mic_cl,train,train
607,1613,N#Cc1ccc(NS(=O)(=O)c2ccccc2C(F)(F)F)cc1Cl,1.0413926851582251,human_mic_cl,test,train
608,1615,CC(C)(C)C1CCNC(=O)C(N(Cc2ccc(C(=O)NC3CC3)cc2)S(=O)(=O)c2ccc(Cl)cc2)C1,1.968482948553935,human_mic_cl,train,train
609,1616,O=C(NN1CCCCC1)c1ccc2c(c1)N=C(C1CCCCC1)c1ccccc1S2,1.9242792860618816,human_mic_cl,train,train
610,1617,O=C(NC1CC1)c1ccc(CN(C2CC(C(F)(F)F)CCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cc1,1.2787536009528289,human_mic_cl,train,test
611,1618,CCCCNC(=O)c1ccc2c(c1)N=C(c1ccc(Cl)cc1)c1ccccc1S2,1.380211241711606,human_mic_cl,train,test
612,1620,O=c1[nH]nc(-c2c(N3CCCCC3)nc3ccc(Cl)cc3c2-c2ccccc2)o1,1.2787536009528289,human_mic_cl,test,train
613,1627,COc1ccc(CN([C@@H]2CC(F)(F)CCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cn1,0.9542425094393248,human_mic_cl,train,test
614,1628,COc1ccc(CN([C@@H]2CC(F)(F)CCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)c(F)c1F,1.2787536009528289,human_mic_cl,train,test
615,1629,O=C(NC1CC1)c1ccc(CN([C@@H]2CC(F)(F)CCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cc1,0.2787536009528289,human_mic_cl,train,test
616,1630,CC1(C)CCNC(=O)C(N(Cc2ccc(C(=O)NC3CC3)cc2)S(=O)(=O)c2ccc(Cl)cc2)C1,1.6532125137753435,human_mic_cl,train,test
617,1634,C=CC(=O)N1CCCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cccc(C)c32)C1,1.919078092376074,human_mic_cl,train,test
618,1637,NC(=O)c1c(NC(=O)Cn2nc(C(F)(F)F)c3c2CCNC3)sc2c1CCCC2,1.7558748556724917,human_mic_cl,train,train
619,1647,Cc1nc2c(-c3nnc[nH]3)cc(-c3ccncc3)cc2n1-c1ccnc2c(F)ccc(F)c12,0.8046904721253534,human_mic_cl,train,train
620,1649,CC(C)C[C@H](C(N)=O)N(Cc1ccc2c(c1)OCO2)S(=O)(=O)c1ccc(Cl)cc1,1.5314789170422551,human_mic_cl,train,train
621,1651,CCP(=O)(OC)c1ccc2oc(-c3cccc(C(F)(F)F)c3)nc2c1,0.9206450014067876,human_mic_cl,test,train
622,1655,COc1cc2ccc(Br)cc2cc1[C@@H](c1cccc(C)c1)[C@@](O)(CCN(C)C)c1cccc2c1OCCO2,0.6020599913279624,human_mic_cl,test,train
623,1656,COc1cc2ccc(Br)cc2cc1[C@@H](c1ccnc(OC)c1OC)[C@@](O)(CCN(C)C)c1ccnc2c1OCCO2,0.9030899869919436,human_mic_cl,train,test
624,1657,Cn1cc2c3c(c[nH]c3c1=O)CN(C1CCC(F)(F)CC1)c1ccc(CS(C)(=O)=O)cc1-2,1.823930455125564,human_mic_cl,train,test
625,1659,Cc1noc(CNC(=O)c2ccc(C)c(S(=O)(=O)Nc3ccc(-c4cnco4)cc3)c2)n1,1.8388490907372552,human_mic_cl,test,train
626,1664,Cc1nc2c(-c3ccc(F)cc3)cnn2c(NCc2ccccn2)c1C,1.6918768225593313,human_mic_cl,train,train
627,1666,O=S(=O)(c1ccc(Nc2ncc(N3CCOCC3)c(Nc3ccccc3)n2)cc1)N1CCCCC1,2.278753600952829,human_mic_cl,test,test
628,1667,CNC(=O)c1cnc(Nc2ccc(OC)cc2C)nc1NC1CCCC1,1.568201724066995,human_mic_cl,train,train
629,1668,Cc1ncccc1-c1cnc(NCc2c(F)cc(N)c3c2CCO3)n2cnnc12,1.1139433523068367,human_mic_cl,train,train
630,1669,C=CC(=O)N(C)C(=O)Cc1c[nH]c2ncnc(-c3cc(F)cc(NC(=O)c4ccc(C5CC5)cc4)c3C)c12,-1.408935392973501,human_mic_cl,train,train
631,1670,C=CC(=O)N1CCC(c2c[nH]c3ncnc(-c4cc(F)cc(NC(=O)c5ccc(C6CC6)cc5)c4C)c23)C1,-0.9546770212133424,human_mic_cl,train,train
632,1672,O=C(CN(C(=O)c1ccc(-n2ccnc2)cc1)C1CCCCC1)Nc1cc(F)cc(F)c1,0.785329835010767,human_mic_cl,train,train
633,1677,C[C@@H](N[C@H]1CCN(c2ccc(CC(=O)O)cc2)C1)c1cccc2ccccc12,1.8325089127062364,human_mic_cl,train,train
634,1678,C[C@@H](N[C@H]1CCN(c2ccc(-c3nn[nH]n3)cc2)C1)c1cccc2ccccc12,2.494154594018443,human_mic_cl,train,train
635,1679,O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,1.3617278360175928,human_mic_cl,test,train
636,1684,Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@]24C[C@@H]2COc2ccc(Cl)cc24)C3=O)cn1,1.6424645202421213,human_mic_cl,train,train
637,1685,Cc1cn(-c2ccc3n(c2=O)CCN(CC2=CCOc4ccc(C(F)(F)F)cc42)C3=O)cn1,2.03342375548695,human_mic_cl,train,train
638,1692,O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC(c2cccc(Cl)c2Cl)CC1,1.6020599913279625,human_mic_cl,train,test
639,1702,C[C@H](Nc1ncc(F)c(N2CCOC2=O)n1)c1cn(-c2ccc(Cl)cc2)cn1,1.7708520116421442,human_mic_cl,train,train
640,1703,Cc1c(NC(=O)c2cccc(C#N)c2)cnc2c1c(C1CCN(C(=O)CC(C)C)CC1)cn2C,2.037426497940624,human_mic_cl,train,train
641,1712,CNC(=O)c1csc2c(C(F)(F)F)cc(N3CCN(CC(O)COC(C)(C)C)CC3)nc12,1.7075701760979365,human_mic_cl,train,train
642,1713,CNC(=O)c1csc2c(C(F)(F)F)cc(N3CCC(OC(=O)NC(C)C)CC3)nc12,1.662757831681574,human_mic_cl,train,train
643,1714,Cc1cnc2c(-c3ccc(F)cc3)cnn2c1NCc1ccccn1,1.573799582215741,human_mic_cl,train,train
644,1716,C=CC(=O)N1CCC(c2c[nH]c3ncnc(-c4cc(F)cc(NC(=O)c5ccc(C6CC6)cc5)c4C)c23)CC1,-0.8996294548824371,human_mic_cl,test,train
645,1717,C=CC(=O)N1CC=C(c2c[nH]c3ncnc(-c4cc(F)cc(NC(=O)c5ccc(C6CC6)cc5)c4C)c23)CC1,-0.1804560644581313,human_mic_cl,test,test
646,1718,C/C=C/C(=O)N1CC=C(c2c[nH]c3ncnc(-c4cc(F)cc(NC(=O)c5ccc(C6CC6)cc5)c4C)c23)CC1,-0.3381873144627387,human_mic_cl,test,test
647,1721,NC(=O)c1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1,1.3424226808222062,human_mic_cl,train,train
648,1722,CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,1.0413926851582251,human_mic_cl,test,train
649,1728,COc1cc2ccc(C#N)cc2cc1[C@@H](c1cccc(OC)c1OC)[C@@](O)(CCN(C)C)c1cccc2c1CCC2,1.4913616938342726,human_mic_cl,train,train
650,1729,COc1cccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)C(C)(C)C)c1,2.113943352306837,human_mic_cl,test,train
651,1731,O=C(N[C@H]1CN(S(=O)(=O)c2ccccc2)C[C@@H]1C(=O)N[C@H]1CCCNC1)c1ccc(-c2cc(C(F)(F)F)ccc2Cl)o1,0.7403626894942439,human_mic_cl,test,train
652,1734,Cn1ccc2c(-c3nc4c(-n5cc(N[C@@H]6CCOC[C@@H]6N)cn5)ccnc4[nH]3)cccc21,1.3010299956639813,human_mic_cl,train,train
653,1737,Cc1ccc(-n2c(C(=O)NC3CC3)cc3cccnc32)cc1Cl,2.2367890994092927,human_mic_cl,train,train
654,1738,O=C(c1nc2cccnc2n1-c1ccc(Cl)c(Cl)c1)N1CC(C(F)(F)F)C1,2.470704429722788,human_mic_cl,train,train
655,1739,O=C(c1cc2cccnc2n1-c1cc(F)c(Cl)c(F)c1)N1CC(F)(F)C1,1.5224442335063195,human_mic_cl,train,test
656,1745,Cc1c2cc(C(=O)NC3CN(c4cc(Cl)ncc4Cl)C3)ccc2nn1C,1.316228646092362,human_mic_cl,train,train
657,1746,Cn1nnc2ccc3c(NC4CN(c5cc(Cl)ncc5Cl)C4)ncnc3c21,1.3222192947339193,human_mic_cl,train,train
658,1748,C[C@H](NC(=O)C(C)(C)C)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1,1.792391689498254,human_mic_cl,test,train
659,1749,COc1ccc2c(CN3CCC(F)(F)[C@H](CCc4cccc(F)c4)C3)c[nH]c2c1,2.4771212547196626,human_mic_cl,train,test
660,1754,OC1CN(c2ccc(Nc3nc(-c4ccc5cn[nH]c5c4)cn4ccnc34)cc2)C1,1.0969100130080565,human_mic_cl,train,train
661,1755,CN1CC2CCC1(C(NC(=O)c1cccc(C(F)(F)F)c1Cl)c1ccccc1)CC2,1.9731278535996983,human_mic_cl,train,test
662,1756,Cc1cccc(C)c1C(=O)NC(c1ccncc1)C12CCC(CC1)N2C(C)C,1.6334684555795864,human_mic_cl,train,train
663,1757,CCNC(=O)c1cc2c(-c3cc(S(C)(=O)=O)ccc3Oc3ccc(F)cc3F)cn(C)c(=O)c2[nH]1,1.7781512503836436,human_mic_cl,test,train
664,1760,CCc1cn2c(NS(C)(=O)=O)nnc2cc1OCC12CC3CC(CC(C3)C1)C2,1.2041199826559248,human_mic_cl,train,train
665,1761,C[C@H](NS(=O)(=O)C1CC1)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1,1.2041199826559248,human_mic_cl,train,train
666,1762,CSc1ccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NS(=O)(=O)C2CC2)cc1,1.8920946026904804,human_mic_cl,train,train
667,1763,CCOc1cc([C@H](c2cc3cc(C#N)ccc3cc2OC)[C@@](O)(CCN(C)C)c2cccc3ccoc23)cc(OCC)n1,1.8129133566428557,human_mic_cl,train,test
668,1764,COc1cc([C@H](c2cc3cc(C#N)ccc3cc2OC)[C@@](O)(CCN(C)C)c2cccc3ccoc23)cc(OC(C)C)n1,0.6901960800285137,human_mic_cl,train,train
669,1765,COc1cc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1ccc2c(c1)N(C)CC2,0.6627578316815741,human_mic_cl,train,test
670,1766,COc1cc2ccc(C#N)cc2cc1[C@@H](c1cccc(C)c1)[C@@](O)(CCN(C)C)c1cccc2c1OCO2,1.1760912590556811,human_mic_cl,test,train
671,1767,Cc1noc(CNC(=O)c2ccc(C)c(S(=O)(=O)Nc3ccc(-c4ccno4)cc3)c2)n1,1.3979400086720375,human_mic_cl,train,test
672,1770,CC[C@@H]1[C@H](F)C(=O)N[C@@H]1COc1ncc(C#CCN2CCC3(CC2)CCN(c2ncc(C(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)cn2)CC3)c2cc(C(N)=O)c(OC)cc12,1.110589710299249,human_mic_cl,train,train
673,1771,OC(CC1c2ccccc2-c2cncn21)C1CCCCC1,1.255995726722402,human_mic_cl,train,train
674,1773,COc1cc2ccc(Br)cc2cc1[C@@H](c1cnc(OC)c(OC)c1)[C@@](O)(CCN(C)C)c1cccc2ccoc12,1.2041199826559248,human_mic_cl,train,train
