index,Smiles_unify,value,property,scaffold_train_test_label,random_train_test_label
3146,CCCCCCCCOc1ccc(C(=N)[NH+](C(C)C)C(C)C)c2ccccc12,0.192,solubility,train,train
3148,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,3.1448,solubility,train,train
3150,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCC(O)C(C)(C)O)CC[C@@H]12,0.269,solubility,train,train
3151,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,0.2751,solubility,train,train
3152,Clc1cc(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c(Cl)c1,0.29,solubility,test,train
3154,O=C1c2cc(Br)ccc2-c2ccc(Br)c3cccc1c23,0.3043,solubility,train,train
3157,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)O)[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C,0.3206,solubility,train,train
3158,c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,0.34,solubility,test,train
3159,Cc1cc(C)c(CNCC2CCC(CNCc3c(C)cc(C)cc3C)CC2)c(C)c1,0.3403,solubility,train,test
3160,Clc1cc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,0.35,solubility,test,train
3161,Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,0.3499999999999999,solubility,test,test
3162,Clc1ccccc1CNCCCCCCCCCCCNCc1ccccc1Cl,0.362,solubility,train,train
3163,CC(C)C1NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC1=O,0.3751,solubility,train,test
3165,Clc1cc(Cl)c(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,0.4,solubility,test,train
3168,OC(Cc1ccccc1)(c1ccccc1)c1cccc(C(O)(Cc2ccccc2)c2ccccc2)n1,0.4128,solubility,train,train
3169,CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,0.4197,solubility,train,train
3171,O=C(Oc1ccc(N(CCBr)CCBr)cc1)c1ccc(-c2ccccc2)cc1,0.4474,solubility,train,train
3172,CC(C)=CC[NH+](CC=C(C)C)CCC(C#N)(Cc1cccc2ccccc12)C(C)C,0.468,solubility,train,train
3173,CCC(=O)[C@@H](C)[C@@H](O)[C@H](C)C[C@@H](C)[C@H]1OC(=O)C[C@@]2(O)CC=C(C)[C@H](O2)/C(C)=C/CCC[C@@H](O[C@H]2C[C@@H](OC(N)=O)[C@H](O)[C@@H](C)O2)/C=C/[C@H](C)C[C@H]1C,0.4733,solubility,train,train
3174,CCCC(=O)OCC(OC(=O)CCC)C(OC(=O)CCC)C(Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,0.488,solubility,train,train
3176,C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC[C@]34C)N2C1,0.5184,solubility,train,train
3177,CC[N+]1(CCCCCCCCCC[N+]2(CC)CCCCC2)CCCCC1,0.529,solubility,train,train
3178,CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC,0.5361,solubility,train,train
3179,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCCCC2)cc1OC,0.5434,solubility,train,train
3180,COC(=O)/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,0.5555,solubility,train,train
3181,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,3.1721333333333335,solubility,train,test
3182,Clc1cccc(Cl)c1CNCC1CCC(CNCc2c(Cl)cccc2Cl)CC1,0.5632,solubility,train,test
3183,Clc1ccc(CNCC2CCC(CNCc3ccc(Cl)c(Cl)c3)CC2)cc1Cl,0.5632,solubility,train,test
3184,Clc1ccc(CNCC2CCC(CNCc3ccc(Cl)cc3Cl)CC2)c(Cl)c1,0.5632,solubility,train,train
3185,Clc1cccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1Cl,0.45999999999999996,solubility,test,test
3186,CCCCCOc1ccc(C(=N)[NH+](CCCC)CCCC)c2ccccc12,0.5856,solubility,train,train
3187,CCCCCCCOc1ccc(C(=N)[NH+](CCC)CCC)c2ccccc12,0.5856,solubility,train,train
3188,C=CCN(CC=C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,0.589,solubility,train,train
3189,FC(F)(F)c1cccc(C(c2ccccc2)(c2ccccc2)n2cncn2)c1,0.6,solubility,train,train
3190,CC1(C)[C@H](C=C(Br)Br)[C@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1,0.6,solubility,test,train
3193,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.6147,solubility,test,train
3194,CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1,0.6236,solubility,train,train
3195,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,0.6259,solubility,train,train
3196,O=C(CCC(F)[NH+]1CCC(C(=O)[NH+]2CCCC2)(c2cccc(Cl)c2)CC1)c1ccccc1,0.6275,solubility,train,train
3197,CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)O)O3)O2)O1,0.6505,solubility,train,train
3198,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,0.6659,solubility,train,test
3200,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,0.6727,solubility,test,train
3201,Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,0.68,solubility,test,train
3202,CN(C(=S)Oc1ccc2ccccc2c1)c1ccc2ccccc2c1,0.6869,solubility,train,train
3203,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,0.697,solubility,train,train
3205,CCCCCCCOc1ccc(C(=N)[NH+](C(C)C)C(C)C)c2ccccc12,0.7127,solubility,train,train
3206,Clc1ccc(OCCCCCNCCSSCCNCCCCCOc2ccc(Cl)cn2)nc1,0.7178,solubility,train,train
3208,CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,0.7756,solubility,train,train
3209,Cc1cc(-c2ccc(N/N=C3\C=Cc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4C3=O)c(C)c2)ccc1N/N=C1\C=Cc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2C1=O,0.7875,solubility,train,test
3210,CC[N+](CC)(CCCCCCCCCC[N+](CC)(CC)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,0.8019,solubility,test,test
3211,CC(CN1CCN(CC(C)Nc2ccnc3cc(Cl)ccc23)CC1)Nc1ccnc2cc(Cl)ccc12,0.8061,solubility,train,train
3213,CC(=O)O[C@@H]1C[C@H]2[C@@H]3CC[C@H]([C@H](C)CCCC(C)C)[C@@]3(C)CC[C@@H]2[C@@]2(C)CC[C@H](OC(=O)CCC(=O)O)C[C@]12O,0.819,solubility,test,train
3214,CC1(C)[C@H](/C=C(\Cl)C(F)(F)F)[C@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1,0.82,solubility,test,train
3215,C1CCC(CCNCC2CCC(CNCCC3CCCCC3)CC2)CC1,0.8218,solubility,test,train
3216,C1CCCC(NCC2CCC(CNC3CCCCCCC3)CC2)CCC1,0.8218,solubility,train,train
3218,C[N+](C)(CCCCCCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,0.8346,solubility,test,train
3219,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,3.0237000000000003,solubility,test,train
3220,CC(C)(C)CC(C)(C)NCC1CCC(CNC(C)(C)CC(C)(C)C)CC1,0.8553,solubility,train,train
3221,CC(c1ccc2oc(-c3ccc(Cl)cc3)nc2c1)c1nn[nH]n1,0.8563,solubility,test,train
3222,C1=C(CNCCC2CCCCC2)CCC(CNCCC2CCCCC2)C1,0.8646,solubility,test,train
3224,CCCCCCCCC=C([NH2+]Cc1ccccc1Cl)[NH2+]Cc1ccccc1Cl,0.8818,solubility,train,train
3225,Clc1ccccc1/C=N/CC1CCC(C/N=C/c2ccccc2Cl)CC1,0.8921,solubility,test,train
3226,CC[NH+](CC)CCOC(=O)C(c1ccc2ccccc2c1)c1ccc2ccccc2c1,0.8989,solubility,train,train
3227,CCOC(=O)c1c[nH]c2cc(OCC3CC3)c(OCC3CC3)cc2c1=O,0.9056,solubility,train,train
3228,CC1=C(CCC(=O)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C(C)O)c(C)c4C(C)O)C(C)=C3CCC(=O)O,0.9174,solubility,train,train
3229,O=C1C(C2(C3C(=O)N(c4ccccc4)N(c4ccccc4)C3=O)C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)C(=O)N(c2ccccc2)N1c1ccccc1,0.9369,solubility,train,train
3231,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(C)=N\NC(=O)c1ccccc1)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0.9571,solubility,train,train
3232,CC(C)c1ccccc1C(=O)Oc1ccc(N(CCBr)CCBr)cc1,0.9591,solubility,test,train
3234,CC[C@]12CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(c4cc5c(cc4OC)N(C)[C@H]4[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]6(CC)C=CCN7CC[C@]54[C@@H]76)C[C@H](C3)[C@H]1O2,0.9706,solubility,train,train
3235,COc1ccc(CCCC[NH2+]CCSSCC[NH2+]CCCCc2ccc(OC)cc2)cc1,0.9784,solubility,train,train
3236,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1,0.98,solubility,test,train
3237,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,0.9804,solubility,train,train
3238,CC(C)=CC[NH+](CC=C(C)C)CCC(C#N)(c1cccc2ccccc12)C(C)C,0.9875,solubility,train,test
3241,CC(C)[C@@H](Nc1ccc(C(F)(F)F)cc1Cl)C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1,1.0,solubility,train,train
3242,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,1.0312,solubility,train,train
3244,CC[NH+](CC)CCCCCCCCCCCC1(c2ccccc2)C(=O)Oc2ccccc21,1.0535,solubility,test,test
3245,Cc1ccccc1CN1CCN(CCOC(c2ccccc2)c2ccccc2Cl)CC1,1.0546,solubility,train,train
3246,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,1.065125,solubility,train,test
3248,Clc1cc(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1Cl,1.08,solubility,test,train
3251,Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1,1.09,solubility,test,train
3252,CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC,1.0963,solubility,train,train
3253,CCCCCCCCCCCCCC(=O)OCCCN1CCCCC1C,1.0964,solubility,train,train
3254,FC(F)(F)c1ccccc1C[NH2+]CC12CCC(C[NH2+]Cc3ccccc3C(F)(F)F)(CC1)CC2,1.0983,solubility,train,train
3255,CN(C)CCC=C1c2cc(Br)ccc2Sc2ccc(Br)cc21,1.0987,solubility,test,train
3256,Brc1ccccc1CNCC1CCC(CNCc2ccccc2Br)CC1,1.1003,solubility,train,test
3257,Brc1ccc(CNCC2CCC(CNCc3ccc(Br)cc3)CC2)cc1,1.1003,solubility,train,test
3258,O=P(O)(O)Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O,1.1043,solubility,test,test
3259,O=P(O)(O)Oc1cc(Br)cc(Br)c1-c1c(O)cc(Br)cc1Br,1.1045,solubility,test,test
3260,CCCCOc1ccc(C(=N)[NH+](CCCC)CCCC)c2ccccc12,1.1059,solubility,train,train
3261,Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,1.2966666666666666,solubility,test,train
3262,C[NH+](C)CCOC(C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,1.115,solubility,train,train
3263,CCN(CC)CCN1c2ccccc2Sc2ccc(C(C)(C)C)cc21,1.1255,solubility,train,train
3264,CCC(C)(C)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,1.1255,solubility,train,train
3266,FC(F)(F)c1ccccc1CNCC1CCC(CNCc2ccccc2C(F)(F)F)CC1,1.1319,solubility,train,train
3267,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.1321,solubility,train,test
3268,FC(F)(F)c1ccc2c(c1)N(CCCNCCN1CCOCC1)c1ccccc1S2,1.1338,solubility,train,train
3270,O=C(Nc1ccc(Cl)c2c1C(=O)c1ccccc1C2=O)c1ccccc1,1.1567,solubility,train,test
3271,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,3.623333333333333,solubility,train,train
3272,CC(=O)Oc1c(I)cc(I)cc1C(=O)Nc1ccc(Cl)cc1,1.1755,solubility,test,test
3273,CCCCCCCC(CCCCCCC)C(=O)OCC,1.1784,solubility,train,test
3275,O=C(Oc1ccc(N(CCBr)CCBr)cc1)c1cccc(C(F)(F)F)c1,1.1918,solubility,test,train
3276,O=C(Oc1ccc(N(CCBr)CCBr)cc1)c1ccc(C(F)(F)F)cc1,1.1918,solubility,test,test
3278,Clc1ccc(-c2ccc(Cl)c(Cl)c2)c(Cl)c1,1.2,solubility,test,test
3280,COc1cc(O)c2c(=O)cc(-c3ccc(O)c(-c4c(O)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1,1.2119,solubility,train,test
3281,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(O)cc1CCCCC,1.2436,solubility,train,train
3282,FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(CCC3OCCCO3)CC1)c1ccccc1S2,1.2491,solubility,train,test
3283,O=S(=O)(c1ccc(NC(CC(c2ccccc2)S(=O)(=O)[O-])S(=O)(=O)[O-])cc1)c1ccc(NC(CC(c2ccccc2)S(=O)(=O)[O-])S(=O)(=O)[O-])cc1,1.2691,solubility,test,train
3284,NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1,1.2706,solubility,test,train
3285,OC(Cc1ccccc1)(c1ccccc1)C1CCCC(C(O)(Cc2ccccc2)c2ccccc2)N1,1.2708,solubility,test,train
3286,COc1cc(C[C@H]2c3cc(OC)c(OC)cc3CCN2C)c(Oc2cc3c(cc2OC)-c2c(OC)c(OC)cc4c2[C@H](C3)N(C)CC4)cc1OC,1.2731,solubility,test,train
3287,CCCCCCCCCCCCCCCCCCOCC(O)CO,1.2793,solubility,train,train
3288,C#C[C@]1(OC(=O)CCCCCC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,1.2988,solubility,train,train
3289,C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5C[C@H](O)[C@]34C)N2C1,1.304,solubility,train,train
3291,Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1Cl,1.34,solubility,test,train
3292,C#CC(OC(=O)NC1CCCCCC1)(c1ccc(F)cc1)c1ccc(F)cc1,1.3406,solubility,train,train
3293,CCCCCCCOc1ccccc1NC(=O)OCC[N+]1(CCCCCC)CCCCC1,1.3605,solubility,train,train
3294,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,2.7812,solubility,train,train
3295,CC(C)(C)Sc1ccc(CC/[NH+]=C(\N)CSSC/C(N)=[NH+]\CCc2ccc(SC(C)(C)C)cc2)cc1,1.3669,solubility,train,train
3296,Cc1cccc(C)c1C(=O)Oc1ccc(N(CCBr)CCBr)cc1,1.3712,solubility,test,test
3297,O=S([O-])c1cc(Cl)ccc1-c1ccc(Cl)c(SSSc2cc(-c3ccc(Cl)cc3S(=O)[O-])ccc2Cl)c1,1.3756,solubility,train,train
3298,CCOS(=O)(=O)c1cc(C(C)(C)C)cc2cc(C(C)(C)C)ccc12,1.4059,solubility,train,train
3299,CCCCCCCCCCCCC,1.4064,solubility,train,train
3300,CCc1ccccc1C(=O)Oc1ccc(N(CCBr)CCBr)cc1,1.4174,solubility,test,test
3301,Clc1ccccc1C[NH2+]CCCCCCCCC[NH2+]Cc1ccccc1Cl,1.4208,solubility,train,train
3303,CC(C)N(CCCN1CC(c2ccc(Cl)cc2)CCc2ccccc21)C(C)C,1.4324,solubility,train,test
3304,CN(C)C1CCC2(CC1)c1ccccc1CCc1ccc(Cl)cc12,1.433,solubility,train,train
3305,CCC(CCN(CC=C(C)C)CC=C(C)C)(C(N)=O)c1cccc2ccccc12,1.4394,solubility,train,train
3306,CCC(C#N)(CC[NH+](CC=C(C)C)CC=C(C)C)c1cccc2ccccc12,1.443,solubility,train,train
3308,Clc1ccc2c(c1)/C(=C\CCN1CCCCC1)c1ccccc1S2,1.4433,solubility,train,test
3309,CCCCCCCCCCC,1.4495,solubility,train,train
3310,C=CC1C[N+]2(CCCCCC)CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,1.4533,solubility,train,train
3311,S=c1nc(-c2ccccc2)c(-c2ccccc2)n[nH]1,1.4553,solubility,train,train
3312,OC(c1ccccc1)(c1ccccc1)c1cccc(C(O)(c2ccccc2)c2ccccc2)n1,1.4569,solubility,train,train
3313,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@]4(C)C=CC(=O)[C@@H](C)[C@@H]4[C@H](OC(C)=O)C(=O)[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,1.4615,solubility,train,train
3314,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,1.4663,solubility,train,test
3315,CCC(=O)O[C@H]([C@H](C)[C@H]1O[C@@]2(CC[C@@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@@](O)(CO)[C@H](C)C[C@@H]5C)C[C@@H]4C)O3)O2)C[C@H](O)[C@H]1C)[C@H](C)C(=O)O,1.4709,solubility,train,train
3316,O=C(OC1CC[NH+](CCc2ccccc2)CC1)C1c2ccccc2-c2ccccc21,1.4798,solubility,test,train
3317,C[N+]1(CCCCCCCCCC[N+]2(C)CCCCC2)CCCCC1,1.485,solubility,train,train
3318,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCCC2)CCCC1,1.485,solubility,train,train
3319,CCCCOc1ccc(OCC(=O)N(CCN(CC)CC)c2cc(OCC)ccc2OCC)cc1,1.4855,solubility,train,train
3320,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,1.4906,solubility,test,train
3321,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,2.3451,solubility,train,test
3322,CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1.513,solubility,train,train
3323,CCCCCCCNc1c2ccccc2nc2ccccc12,1.5225,solubility,test,train
3324,C/C(=C(\CCOC(=O)C(C)C)SS/C(CCOC(=O)C(C)C)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,1.5333,solubility,train,train
3325,CCCCCCCCCCCCCCCCCCN(C)C,2.0554,solubility,train,train
3326,CC(C)N(CCCN1C(=O)C(c2ccc(Cl)cc2)CCc2ccccc21)C(C)C,1.5484,solubility,train,train
3327,Clc1ccc(Sc2cc(Cl)ccc2NCCCN2CCCC2)cc1,1.5502,solubility,test,train
3328,C/C(=C(\CCOC(=O)c1ccccc1)SS/C(CCOC(=O)c1ccccc1)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,1.5691,solubility,test,train
3329,Clc1ccccc1-c1c(Cl)cc(Cl)c(Cl)c1Cl,1.57,solubility,test,train
3332,c1ccc2c(c1)ccc1c3ccc4ccccc4c3[nH]c21,1.58,solubility,train,train
3333,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,1.5877,solubility,train,train
3334,CCCC(C)(C)c1nc2sc(C(C)(C)CCC)nc2s1,1.5978,solubility,train,train
3335,CCCCCc1cc(O)cc2c1C1C=C(C)CCC1C(C)(C)O2,1.5993,solubility,train,train
3336,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2Cl)OC1(C)C,1.6085,solubility,train,train
3338,Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,1.61,solubility,test,test
3340,C=CCNc1cnnc(N2CCN(CCC(c3ccccc3)(c3ccccc3)c3ccccc3)CC2)c1,1.6153,solubility,train,train
3341,Clc1ccc2c(c1)C1(OCC(CN3CCCCCC3)O1)c1ccccc1CO2,1.6186,solubility,train,train
3342,CC(C)(CO)CC(C)(C)c1nc2sc(C(C)(C)CC(C)(C)CO)nc2s1,1.6247,solubility,train,train
3343,CN(C)CC/C=C1\c2cc(Cl)ccc2Sc2ccc(Br)cc21,1.6278,solubility,test,train
3344,CN(C)C1CCC2(CC1)c1ccccc1C=Cc1ccc(Cl)cc12,1.6308,solubility,train,test
3345,O=C1c2ccccc2-c2ccc(Br)c3cccc1c23,1.6401,solubility,train,train
3346,CN(C)CCCN1c2ccccc2Sc2ccc(C(C)(C)C)cc21,1.6464,solubility,train,test
3347,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)O[C@@H](C#N)c1ccc(F)c(Oc2ccccc2)c1,1.66,solubility,test,train
3348,ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@@H]4C=C[C@H]3C4)[C@@]1(Cl)C2(Cl)Cl,2.0538499999999997,solubility,train,train
3349,CN(C)CCC=C1c2cc(Cl)ccc2Sc2ccc(Cl)cc21,1.675,solubility,test,train
3350,C=CCNc1cnc(N2CCN(CCC(c3ccccc3)(c3ccccc3)c3ccccc3)CC2)nc1,1.6756,solubility,test,test
3352,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,1.68,solubility,train,train
3353,Cc1c(F)c(F)c(COC(=O)[C@@H]2[C@@H](/C=C(\Cl)C(F)(F)F)C2(C)C)c(F)c1F,1.68,solubility,train,train
3354,C[C@H]1CO[C@@H]2C[C@@]3(C)[C@@H](C[C@H]4[C@@H]5C=C6C[C@H](O)CC[C@@]6(C)C[C@H]5CC[C@@]43C)O[C@H]2C1,1.68,solubility,train,train
3355,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1.7154,solubility,train,train
3356,CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,1.691,solubility,train,train
3357,COc1cc2c(cc1OC)C(CCc1ccc(Cl)cc1)[NH+](CCc1ccccc1)CC2,1.7055,solubility,train,train
3358,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,1.7055,solubility,train,test
3359,O=C(Oc1ccc(N(CCBr)CCBr)cc1)c1cccc(Cl)c1,1.7087,solubility,test,train
3360,O=C(Oc1ccc(N(CCBr)CCBr)cc1)c1ccc(Cl)cc1,1.7087,solubility,test,train
3364,CN1CCC(OC(=O)C2CCc3cc(C4CCCCC4)ccc32)CC1,1.7322,solubility,train,train
3365,CC(C)N(CCSCCOC(=O)N1c2ccccc2Sc2cccnc21)C(C)C,1.7328,solubility,train,test
3366,Brc1ccc(OCCCNCCSSCCNCCCOc2ccc(Br)cn2)nc1,1.74,solubility,train,test
3369,CCN1/C(=C\C=C\C=C\c2sc3ccccc3[n+]2CC)Sc2ccccc21,1.7476,solubility,train,test
3371,CCCCCCCCCCCCCCCCCCNC,1.7569,solubility,train,test
3372,C=C[C@]1(C)CC[C@@H](C(=C)C)C[C@H]1C(=C)C,1.7578,solubility,train,train
3373,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,1.7584,solubility,test,test
3374,CC(C)c1cc(Oc2c(I)cc(CC(=O)O)cc2I)ccc1O,1.7674,solubility,train,test
3375,CSc1ccc2c(c1)N(CCC1CCCCN1)c1ccccc1S2,1.7722,solubility,train,train
3376,CN(C)CC/C=C1/c2ccccc2C(C)(C)c2ccc(C(F)(F)F)cc21,1.7735,solubility,train,train
3377,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,1.7759,solubility,train,train
3378,CCOc1nc(N2CCN(CCC(c3ccccc3)(c3ccccc3)c3ccccc3)CC2)ncc1C(=O)O,1.7773,solubility,test,train
3379,Clc1ccccc1-c1cc(Cl)c(Cl)c(Cl)c1Cl,1.79,solubility,test,train
3382,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,1.8087,solubility,train,train
3383,C1CCC(CCNC2CCC(NCCC3CCCCC3)CC2)CC1,1.8106,solubility,train,train
