index,Smiles_unify,value,property,scaffold_train_test_label,random_train_test_label
2195,CCC(C(=O)OCCN1CCOC(c2ccccc2)C1C)c1ccccc1,1.0,bbb,train,test
2196,CCC(C(C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,0.0,bbb,train,train
2197,CCC(C(N)=O)N1CCCC1=O,1.0,bbb,train,train
2198,CCC(C)(C)C,1.0,bbb,train,train
2199,CCC(C)(C)C(=O)O[C@@H]1C[C@H](C)C=C2C=C[C@@H](C)[C@H](CC[C@@H]3C[C@H](O)CC(=O)O3)[C@H]21,1.0,bbb,test,train
2200,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,1.0,bbb,train,train
2201,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1.0,bbb,test,train
2202,CCC(C)(C)C(=O)O[C@H]1C[C@H](C)C=C2C=C[C@H](C)[C@@H](CC[C@H]3C[C@H](O)CC(=O)O3)[C@H]21,1.0,bbb,train,train
2203,CCC(C)(C)C(=O)O[C@H]1C[C@H](C)C=C2C=C[C@H](C)[C@H](CC[C@H]3C[C@H](O)CC(=O)O3)[C@@H]21,1.0,bbb,train,train
2204,CCC(C)(C)O,1.0,bbb,train,train
2205,CCC(C)(C)OC,1.0,bbb,train,train
2206,CCC(C)(CC)OC(N)=O,1.0,bbb,train,train
2207,CCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(OC)ccc5c4C12CCN(CC1CC1)C3C5,1.0,bbb,train,train
2208,CCC(C)(O)C1CC23C=CC1(OC)[C@H]1Oc4c(OC)ccc5c4C12CCN(CC1CC1)C3C5,1.0,bbb,train,train
2209,CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,0.0,bbb,train,train
2210,CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,1.0,bbb,train,train
2211,CCC(C)=O,1.0,bbb,train,train
2212,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,0.0,bbb,train,train
2213,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,0.0,bbb,train,train
2214,CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,1.0,bbb,train,test
2215,CCC(C)C(C(=O)OC1CC[N+](C)(C)CC1)c1ccccc1,0.0,bbb,train,train
2216,CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,1.0,bbb,train,test
2217,CCC(C)C(C)(COC(N)=O)COC(N)=O,1.0,bbb,train,test
2218,CCC(C)C(CC)C(=O)NC(N)=O,1.0,bbb,train,train
2219,CCC(C)C(CC)C(N)=O,1.0,bbb,train,train
2220,CCC(C)C(N)C1=NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NCCCCC2NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3cnc[nH]3)NC(=O)C(Cc3ccccc3)NC(=O)C(C(C)CC)NC(=O)C(CCCN)NC2=O)C(C)CC)CS1,0.0,bbb,train,train
2222,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,1.0,bbb,test,train
2223,CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,1.0,bbb,train,train
2224,CCC(C)CC,1.0,bbb,train,test
2225,CCC(C)CCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O)C(C)O,0.0,bbb,train,train
2226,CCC(C)CO,1.0,bbb,train,test
2227,CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,1.0,bbb,train,train
2228,CCC(C)N1CCN(c2ccc(I)cc2)CC1,1.0,bbb,train,train
2229,CCC(C)Nc1ccc(I)c(NC(C)CC)c1,1.0,bbb,train,train
2230,CCC(C)[C@H](CC)C(=O)NC(N)=O,1.0,bbb,train,train
2231,CCC(C)[C@H](CC)C(N)=O,1.0,bbb,train,train
2233,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,1.0,bbb,train,test
2234,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,1.0,bbb,test,test
2235,CCC(CC)(CC(=O)Nc1cccc(/C=C/c2nc(C3CCC3)cs2)c1)C(=O)O,0.0,bbb,test,train
2236,CCC(CC)(CNC(=O)CCCO)c1cccc(OC)c1,1.0,bbb,train,train
2237,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@@H]1NCOC,0.0,bbb,test,train
2238,CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,0.0,bbb,train,train
2239,CCC(CO)NC(=O)C1C=C2c3cccc4c3c(cn4C)CC2N(C)C1,1.0,bbb,train,train
2240,CCC(CO)NCCNC(CC)CO,0.0,bbb,train,train
2241,CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,1.0,bbb,train,train
2242,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,0.0,bbb,train,test
2243,CCC(N)Cc1c[nH]c2ccccc12,1.0,bbb,train,train
2244,CCC(NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C(N)CC(C)C)C(=O)NC(CCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(CC)C(=O)NC(C=O)CCCN,0.0,bbb,train,test
2245,CCC(NC(=O)c1c(C)c(-c2ccccc2)cc2ccccc12)c1ccccc1,1.0,bbb,train,test
2246,CCC(NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,1.0,bbb,train,train
2247,CCC(NC(=O)c1c(Cn2ccnc2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0.0,bbb,train,test
2248,CCC(NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,1.0,bbb,train,train
2249,CCC(NC(=O)c1c(OCC(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,1.0,bbb,train,train
2250,CCC(NC(=O)c1c(OCCCC(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0.0,bbb,train,train
2251,CCC(NC(=O)c1c(OCCCN(C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,1.0,bbb,train,train
2252,CCC(NC(=O)c1c(OCCNC(=O)C2CCCN2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0.0,bbb,train,train
2253,CCC(NC(=O)c1c(OCCNC(=O)Cc2ccccc2C(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0.0,bbb,train,train
2254,CCC(NC(=O)c1c(OCCNC(=O)Cc2ccccn2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0.0,bbb,test,train
2255,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,0.0,bbb,train,train
2256,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,0.0,bbb,train,train
2257,CCC(O)(CC(N)=O)c1ccccc1,1.0,bbb,train,test
2258,CCC(O)(COC(N)=O)c1ccccc1,1.0,bbb,train,test
2259,CCC(O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,1.0,bbb,train,train
2260,CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,1.0,bbb,train,train
2261,CCC(OC(N)=O)C1CCCCC1,1.0,bbb,train,train
2263,CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0.0,bbb,train,train
2264,CCC(c1cccc(O)c1)C(C)CN(C)C,1.0,bbb,train,train
2265,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,0.0,bbb,train,train
2266,CCC1(C)C(=O)NC(=O)NC1=O,1.0,bbb,test,train
2267,CCC1(C)CC(=O)NC(=O)C1,1.0,bbb,train,train
2268,CCC1(C)CC(=O)NC1=O,1.0,bbb,train,train
2269,CCC1(C)OC(=O)N(C)C1=O,1.0,bbb,train,train
2270,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,1.0,bbb,train,train
2271,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,1.0,bbb,test,train
2272,CCC1(CC)C(=O)C=CNC1=O,1.0,bbb,train,train
2273,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1.0,bbb,test,train
2274,CCC1(CC)C(=O)NC(=O)N(c2ccccc2)C1=O,1.0,bbb,train,test
2275,CCC1(CC)C(=O)NC(=O)NC1=O,1.0,bbb,test,train
2276,CCC1(CC)C(=O)NC=C(C)C1=O,1.0,bbb,train,train
2277,CCC1(CC)C(=O)NCC(C)C1=O,1.0,bbb,train,train
2278,CCC1(CC)C(=O)NC[C@@H](C)C1=O,1.0,bbb,train,train
2279,CCC1(CC)C(=O)NC[C@H](C)C1=O,1.0,bbb,train,train
2280,CCC1(CC)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,1.0,bbb,train,train
2281,CCC1(CC)O[C@@H]2C[C@H]3C4CCC5=CC(=O)C=CC5(C)[C@@]4(F)[C@@H](O)CC3(C)[C@]2(C(=O)CO)O1,1.0,bbb,train,train
2282,CCC1(CC)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1.0,bbb,train,train
2283,CCC1(CC)O[C@H]2C[C@@H]3[C@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(C(=O)CO)O1,1.0,bbb,test,train
2284,CCC1(CC)O[C@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,1.0,bbb,train,train
2285,CCC1(CC)O[C@H]2C[C@H]3[C@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@@]4(F)[C@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1,1.0,bbb,train,train
2286,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,1.0,bbb,test,train
2287,CCC1(CCC(C)C)CNC(=O)NC1=O,1.0,bbb,test,train
2288,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0.0,bbb,train,train
2289,CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,0.0,bbb,train,test
2290,CCC1(O)CC(OC2CC(N(C)C)C(OC3CC4OC5CC(=O)C(C)OC5OC4C(C)O3)C(C)O2)c2c(O)c3c(c(O)c2C1OC1CC(N(C)C)C(O)C(C)O1)C(=O)c1cccc(O)c1C3=O,0.0,bbb,train,train
2291,CCC1(O)CC(OC2CC(N3CCOCC3)C(O)C(C)O2)c2c(O)c3c(c(O)c2C1O)C(=O)c1cccc(O)c1C3=O,1.0,bbb,train,train
2292,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,1.0,bbb,train,train
2293,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(N)=O)C(O)C5(CC)C=CCN6CCC43C65)C2)C1,0.0,bbb,train,train
2294,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,0.0,bbb,train,train
2295,CCC1(O)CCC2C3CCC4=CCCCC4C3CCC21C,0.0,bbb,train,train
2296,CCC1(O)CCN2CCc3ccc(C)cc3C2C1,1.0,bbb,train,train
2297,CCC1(O)CCN2CCc3ccc(C)cc3[C@@H]2C1,1.0,bbb,train,train
2298,CCC1(O)C[C@H](O[C@@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@@H]4O[C@H]5CC(=O)[C@H](C)O[C@@H]5O[C@H]4[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@@H]1O[C@H]1C[C@H](N(C)C)[C@H](O)[C@H](C)O1)C(=O)c1cccc(O)c1C3=O,0.0,bbb,train,train
2299,CCC1(O)C[C@H](O[C@@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@@H]4CCC(=O)[C@H](C)O4)C(C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC,0.0,bbb,train,train
2300,CCC1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)[C@@H]3C(O)(C(=O)OC)[C@@H](OC(C)=O)C5(CC)C=CCN6CCC43[C@H]65)C2)C1,1.0,bbb,test,train
2301,CCC1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)[C@@H]3C(O)(C(N)=O)[C@@H](O)C5(CC)C=CCN6CCC43[C@H]65)C2)C1,0.0,bbb,test,train
2302,CCC1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@@H]3C(O)(C(=O)OC)[C@@H](OC(C)=O)C5(CC)C=CCN6CCC43[C@H]65)C2)C1,0.0,bbb,test,test
2303,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,1.0,bbb,train,train
2304,CCC1(c2cccc(O)c2)CCCCN(C)C1,1.0,bbb,train,train
2305,CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,1.0,bbb,train,train
2306,CCC1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O,1.0,bbb,test,test
2307,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,1.0,bbb,train,train
2308,CCC1(c2ccccc2)C(=O)NC(=O)N1C,1.0,bbb,test,train
2309,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,1.0,bbb,train,train
2310,CCC1(c2ccccc2)C(=O)NCNC1=O,1.0,bbb,train,train
2311,CCC1(c2ccccc2)CCC(=O)NC1=O,1.0,bbb,train,train
2312,CCC1(c2ccccc2)NC(=O)N(C)C1=O,1.0,bbb,test,train
2313,CCC1(c2ccccc2)NCC(=O)NC1=O,1.0,bbb,test,train
2314,CCC1(c2ccccc2)OCC(C2CCCCN2)O1,1.0,bbb,train,train
2315,CCC1(c2ccccc2)OC[C@H]([C@@H]2CCCCN2)O1,1.0,bbb,train,test
2316,CCC12C=CCN3CCC4(c5cc(C6(C(=O)OC)CC7C=C(C)CN(C7)c7c6[nH]c6ccccc76)c(OC)cc5N(C)C4C(O)(C(=O)OC)C1OC(C)=O)C32,0.0,bbb,train,train
2317,CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,0.0,bbb,train,train
2318,CCC12CCN(CC3(O)CC3)C(Cc3ccc(O)cc31)C2(C)C,1.0,bbb,train,train
2319,CCC12CCN(CC3(O)CC3)[C@@H](Cc3ccc(O)cc31)C2(C)C,1.0,bbb,train,train
2320,CCC12CCN(CC3CC3)C(Cc3ccc(O)cc31)C2(C)C,1.0,bbb,train,train
2321,CCC12CCN(CC3CC3)[C@@H](Cc3ccc(O)cc31)C2(C)C,1.0,bbb,train,test
2322,CCC12CCN(CC3CCC3)C(Cc3ccc(O)cc31)C2(C)C,1.0,bbb,train,train
2323,CCC12CCN(CC3CCC3)[C@@H](Cc3ccc(O)cc31)C2(C)C,1.0,bbb,train,train
2324,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,0.0,bbb,train,train
2325,CCC1=C(C)N(N)C(c2ccc(OC)c(OC)c2)=C2C=C(OC)C(OC)=C[C@@H]21,1.0,bbb,train,train
2326,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,0.0,bbb,test,train
2327,CCC1C(=O)NC(=O)C1(C)c1ccccc1,1.0,bbb,test,train
2328,CCC1C(=O)OCC1Cc1cncn1C,0.0,bbb,train,train
2329,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,1.0,bbb,test,test
2330,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,0.0,bbb,train,train
2331,CCC1CC(=O)C2Oc3c(OC)ccc4c3C23CCN(CC2CC2)C(C4)C13,1.0,bbb,test,test
2332,CCC1CC(=O)C2Oc3c(OC)ccc4c3C23CCN(CC2CC2)C(C4)[C@@H]13,1.0,bbb,test,train
2333,CCC1CCCC(OC2CCC(N(C)C)C(C)O2)C(C)C(=O)C2=CC3C(C=C(C)C4CC(OC5OC(C)C(OC)C(OC)C5OC)CC43)C2CC(=O)O1,0.0,bbb,test,train
2334,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21,0.0,bbb,test,test
2336,CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C2CCCN2C1=O,0.0,bbb,train,train
2337,CCC1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC1=O,0.0,bbb,train,test
2338,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,0.0,bbb,train,test
2339,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)(F)C(=O)C(C)C(O)C1(C)O,0.0,bbb,train,train
2340,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOC)C(C)C(O)C1(C)O,0.0,bbb,train,test
2341,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,0.0,bbb,train,test
2342,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,0.0,bbb,train,train
2343,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1C,0.0,bbb,train,train
2344,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C2NC(COCCOC)OC(C2C)C1(C)O,0.0,bbb,train,train
2345,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,0.0,bbb,train,test
2346,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,0.0,bbb,train,train
2347,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC2(C)OC2C1C,0.0,bbb,train,train
2348,CCC=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1csc(N)n1,0.0,bbb,train,train
2349,CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O,1.0,bbb,test,train
2350,CCCBr,1.0,bbb,train,test
2351,CCCC(=O)N(C)Cc1c(-c2ccc(Cl)cc2)nc2ccccn12,1.0,bbb,test,train
2352,CCCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,1.0,bbb,train,test
2353,CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,0.0,bbb,train,train
2354,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I,0.0,bbb,train,train
2355,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,1.0,bbb,train,train
2356,CCCC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)c(C(C)=O)c1,0.0,bbb,train,train
2357,CCCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC21C,1.0,bbb,train,test
2358,CCCC(=O)OC1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC21C,1.0,bbb,train,train
2359,CCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1.0,bbb,train,train
2360,CCCC(=O)OC1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4(C)[C@H]3[C@@H](O)CC21C,1.0,bbb,test,test
2361,CCCC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1.0,bbb,train,train
2362,CCCC(=O)OC1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4(C)[C@H]3[C@@H](O)CC21C,1.0,bbb,test,train
2363,CCCC(=O)OC1(C(=O)COC(C)=O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,1.0,bbb,train,test
2364,CCCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3C(O)CC21C,1.0,bbb,train,train
2365,CCCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.0,bbb,train,train
2366,CCCC(=O)OC1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CCC4(C)[C@H]3[C@@H](O)CC21C,1.0,bbb,test,test
2367,CCCC(=O)OC1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.0,bbb,test,train
2368,CCCC(=O)OC1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC21C,1.0,bbb,test,test
2369,CCCC(=O)OC1(C(=O)COC(C)=O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(Cl)[C@@H](O)CC21C,1.0,bbb,test,train
2370,CCCC(=O)OC1(C(C)=O)CCCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,1.0,bbb,train,train
2371,CCCC(=O)OC1(C(C)=O)CCC[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)[C@H]3C(O)CC21C,1.0,bbb,test,train
2372,CCCC(=O)OCC(=O)C1(OC(=O)CCC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(Cl)CC21C,1.0,bbb,train,train
2373,CCCC(=O)OCC(=O)C1(OC(=O)CCC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(Cl)[C@@H](Cl)CC21C,1.0,bbb,test,test
2374,CCCC(=O)OCC(=O)[C@@]1(OC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0,bbb,test,test
2375,CCCC(=O)OCC(=O)[C@@]1(OC(=O)CCC)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@@]21C,1.0,bbb,test,train
2376,CCCC(=O)OCC(=O)[C@@]1(OC(=O)CCC)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@H](Cl)C[C@]21C,1.0,bbb,train,train
2377,CCCC(=O)OCC(=O)[C@]1(OC(=O)CCC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@H](Cl)C[C@]21C,1.0,bbb,test,test
2378,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0.0,bbb,train,train
2379,CCCC(=O)O[C@@]1(C(=O)CCl)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)C(=O)C[C@]21C,1.0,bbb,train,train
2380,CCCC(=O)O[C@@]1(C(=O)CO)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3[C@@H](O)C[C@]21C,1.0,bbb,train,train
2381,CCCC(=O)O[C@@]1(C(=O)COC(=O)CC)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3[C@@H](O)C[C@]21C,1.0,bbb,train,train
2382,CCCC(=O)O[C@@]1(C(=O)COC(C)=O)CC[C@@H]2[C@H]3C[C@@H](C)C4=CC(=O)CC[C@@]4(C)[C@@H]3[C@@H](O)C[C@]21C,1.0,bbb,train,train
2383,CCCC(=O)O[C@@]1(C(=O)COC(C)=O)CC[C@@H]2[C@H]3C[C@@H](F)C4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](O)C[C@]21C,1.0,bbb,train,train
2384,CCCC(=O)O[C@@]1(C(=O)COC(C)=O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@H](O)C[C@]21C,1.0,bbb,test,train
2385,CCCC(=O)O[C@@]1(C(=O)COC(C)=O)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@H](O)C[C@]21C,1.0,bbb,train,train
2386,CCCC(=O)O[C@@]1(C(C)=O)CCC[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@H]3[C@@H](O)C[C@]21C,1.0,bbb,train,train
