index,Smiles_unify,value,property,scaffold_train_test_label,random_train_test_label
597,N=C(N)NC(=O)c1ccc(C2CCN(C(=O)C3CC3)CC2)c(C(F)(F)F)c1,17.0,cyp_2d6,train,test
605,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,62.349999999999994,cyp_2d6,train,train
607,Cc1cc(N[C@H](CCCCNCc2ccc(F)cc2)C(=O)NO)cc(C)c1F,1.35,cyp_2d6,train,test
642,CC(C)c1csc(NC(=O)C2c3ccccc3Oc3ccccc32)n1,26.5,cyp_2d6,train,test
651,CCNCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,6.4,cyp_2d6,train,test
665,C[C@H](C[C@@H](O)N1CCC[C@@H](Cc2ccc(F)cc2)C1)NC(=O)Nc1cc(-c2nccs2)cc(-c2nccs2)c1,0.8,cyp_2d6,test,train
666,C[C@H](C[C@@H](O)N1CCC[C@@H](Cc2ccc(F)cc2)C1)NC(=O)Nc1cc(-n2cccn2)cc(-n2cccn2)c1,5.9,cyp_2d6,train,train
667,C[C@H](CCN1CCC[C@@H](Cc2ccc(F)cc2)C1)NC(=O)Nc1cc(Br)cc(-c2nnnn2C)c1,0.5,cyp_2d6,train,train
668,CC(=O)c1cc(NC(=O)N[C@@H](C)C[C@H](O)N2CCC[C@@H](Cc3ccc(F)cc3)C2)cc(C(C)=O)c1,16.0,cyp_2d6,test,train
669,Cn1nnnc1-c1cc(NC(=O)NCCCN2CCC[C@@H](Cc3ccc(F)cc3)C2)cc(C(C)(C)C(=O)O)c1,22.0,cyp_2d6,train,train
675,Nc1c(C(=O)NCC(O)(CN(CCO)C(=O)c2c(Cl)cccc2Cl)C(F)(F)F)cnn1-c1ccc(F)cc1,54.0,cyp_2d6,train,test
676,O=C1COc2cc(Cl)c(Cl)cc2N1CC(=O)N1CCCC(c2ccccc2)C1CN1CCCC1,1.6,cyp_2d6,train,train
679,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1,25.0,cyp_2d6,train,test
680,Cc1c(COc2cccc(OCCCC(F)(F)F)c2)[nH]c2ccccc2c1=O,1.4,cyp_2d6,train,train
681,C[C@H](c1cccnc1)c1c(CCN(C)C)sc2ccccc12,5.2,cyp_2d6,train,train
692,CCc1c(CCCC(=O)O)cccc1-c1cnc(-c2ccc(OC(C)C)c(C#N)c2)nc1,6.30957,cyp_2d6,train,test
693,O=C(Nc1ccc(Oc2ccc(F)cc2)cc1)[C@@H]1C[C@@H](Cc2ccc(F)cc2)CN1C(=O)Cn1cncn1,7.367,cyp_2d6,train,train
696,CN(C)Cc1ccc(/C=C/c2n[nH]c3cc(/C=C4/C(=O)Nc5ccccc54)ccc23)cc1,8.9,cyp_2d6,train,train
703,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,0.7,cyp_2d6,train,train
715,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0.3,cyp_2d6,train,train
721,O=S(=O)(NC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12)C(F)(F)F,30.0,cyp_2d6,test,train
722,O=C(NC1CC2CCC(C1)N2Cc1ccc2cc(F)ccc2c1)c1ccccc1-c1ccccc1,0.4,cyp_2d6,train,test
723,O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccc2cc(F)ccc2c1)c1ccccc1-c1nccs1,2.4,cyp_2d6,train,train
724,CNC(=O)c1cccc(-c2ccc(C(CN3CCOCC3)N(C)C(=O)Cn3c(=O)cnc4cc(Cl)c(Cl)cc43)cc2)c1,33.0,cyp_2d6,train,train
725,CCN(CC)C(=O)CN1CCCC(c2nc3ccccc3n2Cc2ccc(F)cc2)C1,1.9,cyp_2d6,train,test
732,Cc1cc(-c2csc(-c3cccc(O)c3)c2)ccc1O,1.5,cyp_2d6,train,train
733,CN(C)Cc1cc2c([nH]c(=O)c3cccc(O)c32)s1,100.0,cyp_2d6,train,train
736,Clc1ccc(-c2ccc(C#Cc3ccc(OCCN4CCCC4)cc3)nc2)cc1,6.0,cyp_2d6,train,train
739,Fc1ccccc1C(Cc1ccccc1OC(F)(F)F)N1CCNCC1,3.5,cyp_2d6,train,train
741,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1OC,0.5,cyp_2d6,train,train
745,O=C(Nc1ccc(Cl)cc1)N1CCCC(CCO)(c2ccccc2)C1,10.0,cyp_2d6,train,train
746,CCCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,1.5499999999999998,cyp_2d6,test,train
747,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC(=O)O)cc1)C2=O,42.0,cyp_2d6,train,train
748,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCCCC1)c1cccs1,15.1,cyp_2d6,train,train
751,CC(C)N(C)[C@@H]1CC[C@H](NC(=O)CNC(=O)c2cccc(C(F)(F)F)c2)[C@H](CS(=O)(=O)c2ccccc2)C1,2.7,cyp_2d6,train,train
755,O=C(Cc1ccccc1)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,19.5,cyp_2d6,train,train
760,O=C(/C=C/c1cccnc1)c1ccc2ccccc2c1,4.4,cyp_2d6,test,train
761,CN(C(=O)C1CCc2cc(NS(C)(=O)=O)ccc2O1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,6.2,cyp_2d6,train,train
768,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)N1Cc2ccncc2C1,5.0,cyp_2d6,train,train
771,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](c3ccccc3)CS2)cc1,0.08,cyp_2d6,test,test
772,N#Cc1ccc(Cn2ccc(NC(=O)Cc3ccc(C4(C(F)(F)F)CC4)cc3)n2)nc1,15.0,cyp_2d6,test,train
773,C[C@H](C1=C(CCN(C)Cc2ncc[nH]2)Cc2ccccc21)c1cnccn1,5.852,cyp_2d6,test,test
782,CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,1.21,cyp_2d6,train,train
783,C=CCOc1ccc(OCC(O)CNC(C)C)cc1,21.0,cyp_2d6,train,train
784,O=C(c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)N1CCCC1,4.7,cyp_2d6,train,test
785,CCN(CC)C(=O)c1ccc(C2CC3(CCNCC3)Oc3ccccc32)cc1,6.2,cyp_2d6,train,train
786,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1F,5.3,cyp_2d6,train,train
787,CNCc1cnc(C)cc1Oc1ccccc1Oc1ccccc1,3.4,cyp_2d6,train,train
791,N#Cc1ccc(C(=O)N2CCN(c3ccc(OCCCN4CCCCC4)cc3)C(=O)C2)cc1,77.0,cyp_2d6,train,train
793,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3CCN(CCO)C2=O)CC1,0.9,cyp_2d6,train,test
794,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,0.5574,cyp_2d6,train,train
795,C[C@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)N=C(N)O[C@H](C2(F)CC2)[C@@H]1F,3.5,cyp_2d6,train,train
798,Cn1c(N2CCOC(c3ccccc3)C2)nc(-c2ccncc2)cc1=O,47.4,cyp_2d6,train,test
799,CN(C)CCCn1c(=O)n(C2CCN(C(=O)C3CCN(Cc4ccncc4)CC3)CC2)c2ccccc21,1.6,cyp_2d6,test,test
804,CN1Cc2ccccc2C(c2ccc3sccc3c2)C1,0.8,cyp_2d6,train,test
805,Cc1cc2c(NC(=O)N[C@@H]3CC(C)(C)Oc4cc(F)ccc43)cccc2cn1,17.0,cyp_2d6,train,train
811,Cc1cc(-c2ccc(NC(=O)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,13.0,cyp_2d6,train,train
812,O=S(=O)(Nc1ccc(-c2ccncc2)cc1)c1cc(Cl)cc(Cl)c1,0.2,cyp_2d6,test,train
820,Cc1ccccc1[C@H](OC[C@H](O)CNC(C)(C)Cc1ccc2ccccc2c1)C1CC1,0.5,cyp_2d6,train,train
821,COc1ccccc1CC(c1ccc(F)cc1)N1CCNCC1,12.1,cyp_2d6,train,train
828,Cc1cc(C(=O)N2CCC(Oc3ccc4c(c3)CCN(C3CCC3)CC4)CC2)no1,43.0,cyp_2d6,train,test
833,CN(C[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C(=O)C1CC1,1.1,cyp_2d6,train,train
842,O=C(/C=C/c1cccnc1)c1cccc(Cl)c1,10.6,cyp_2d6,train,train
843,O=C(/C=C/c1cccnc1)c1cccc(Br)c1,8.0,cyp_2d6,train,test
851,CCc1coc2ccc(N3C[C@@]4(CN5CCC4CC5)OC3=O)cc12,21.0,cyp_2d6,train,train
853,Cc1cc(Nc2cc(C)c(C#N)c(NCCOc3cccnc3)n2)n[nH]1,9.9,cyp_2d6,train,train
854,CC(C)N1CCN(C(=O)N2CCC(NC(=O)C3CCCC3)CC2)CC1,17.0,cyp_2d6,train,train
856,CN(C(=O)c1ccc(-c2ccccc2)s1)[C@H]1CCN(C(=O)N2CC[C@@H](NC3CCC(C)(C)CC3)C2)C1,2.14763,cyp_2d6,train,train
857,CCOc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](NC5CCC(C)(C)CC5)C4)C3)s2)cc1,12.58925,cyp_2d6,train,train
883,Cc1c(F)cccc1[C@H]1COC(N)=N1,32.0,cyp_2d6,train,train
888,O=C(Nc1ccc(Oc2ccc(F)cc2)cc1)[C@@H]1C[C@@H](c2ccccc2)CN1C(=O)Cc1cnc[nH]1,0.663,cyp_2d6,train,train
889,O=C(Nc1ccc(Oc2ccc(F)cc2)cc1)[C@@H]1C[C@H](Cc2ccc(F)cc2)CN1C(=O)Cn1cncn1,3.775,cyp_2d6,train,test
890,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccc(CCC(=O)O)cc1C#N,12.0,cyp_2d6,train,train
896,c1ccc(CSc2nc3ccccc3[nH]2)nc1,8.79,cyp_2d6,test,train
897,Cc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1Cl,15.7,cyp_2d6,train,train
900,CCc1ncnc2cc(OCC(O)CNC(C)(C)Cc3cc4ccccc4[nH]3)c(OC)cc12,0.04,cyp_2d6,test,train
906,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2[C@H]5O)N3C1O,1.0,cyp_2d6,train,train
907,N=C(N)NC(=O)c1ccc(C2CCN(C(=O)c3ccncc3)CC2)c(C(F)(F)F)c1,11.0,cyp_2d6,test,test
921,C[C@@H]1c2nnc(-c3csc(-c4ccc(F)cc4F)n3)n2CCN1C(=O)c1ccc(-c2cccs2)cc1,7.0,cyp_2d6,train,train
927,C[C@H]1SC(N)=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3cnn(C)c3)C[C@@H]12,19.8,cyp_2d6,train,train
928,Cn1cc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1,26.4,cyp_2d6,train,train
932,O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,20.0,cyp_2d6,train,train
940,C=C[C@]1(C)C[C@@H](OC(=O)CSc2cncc(NC(=O)CN3CCC(O)CC3)c2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,11.2,cyp_2d6,train,train
941,Cc1cc2c(NC(=O)N[C@@H]3CC(CF)(CF)Oc4cc(Cl)ccc43)cccc2cn1,4.9,cyp_2d6,train,train
951,CN[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,0.067,cyp_2d6,train,train
952,CN[C@@H]1CCc2ccccc2[C@H]1c1ccc(Cl)c(Cl)c1,0.057,cyp_2d6,test,train
955,O=C(Nc1cccnc1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,1.4,cyp_2d6,train,test
957,COC[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,3.0,cyp_2d6,train,train
967,CC(C)(N)CCCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21,0.345,cyp_2d6,train,test
970,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,7.89,cyp_2d6,train,train
971,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,0.1958,cyp_2d6,train,test
972,O=C(/C=C/c1ccc2c(c1)OCO2)c1cccnc1,14.0,cyp_2d6,train,train
976,O=C(C1CCCCC1)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,9.5,cyp_2d6,train,train
979,Cc1ccc(Sc2ccccc2N2CCNCC2)c(Cl)c1,1.5,cyp_2d6,train,test
980,Clc1ccc(Sc2ccccc2N2CCNCC2)c(Cl)c1,0.9,cyp_2d6,train,train
996,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,0.8244,cyp_2d6,train,test
1036,CC(C)c1nc(C(=O)NC2CCN(CC3CC3)CC2)c2ccccn12,100.0,cyp_2d6,train,train
1037,CC(C)c1nc(C(=O)NC2CCN(CCF)CC2)c2ccccn12,93.5,cyp_2d6,train,test
1038,CC(C)c1nc(C(=O)NC[C@@H]2[C@H]3CN(CC(C)(C)O)C[C@@H]23)c2ccccn12,43.7,cyp_2d6,train,train
1040,CCCS(=O)(=O)c1ccc2[nH]c(-c3ccccc3-c3ccccc3)nc2c1,15.0,cyp_2d6,train,train
1043,CCCS(=O)(=O)c1ccc2[nH]c(-c3ccc(-c4ccccc4)cc3)nc2c1,15.0,cyp_2d6,train,train
1044,c1ccc(CN2CCN(Cc3nc(-c4ccccc4)no3)CC2)cc1,10.2,cyp_2d6,train,train
1045,NCc1noc(-c2n[nH]c3ccccc23)n1,1.0,cyp_2d6,train,train
1052,CC(C)(C)NC(=O)NCCN1CC(NC(=O)c2cc(Cl)cc(Cl)c2)C1,4.5,cyp_2d6,train,train
1065,CS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,3.1,cyp_2d6,train,test
1066,CCN1CCc2cc(C3=CC4(CCNCC4)Oc4ccccc43)ccc2C1=O,2.8,cyp_2d6,test,test
1067,CCN(CC)C(=O)c1ccc(C2=CC3(CCCNCC3)Oc3ccccc32)cc1,2.6,cyp_2d6,train,train
1068,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cn1,30.0,cyp_2d6,train,train
1069,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1C,9.5,cyp_2d6,train,train
1077,CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccc(F)cc3C(N)=O)C(F)(F)F)[nH]c2cn1,41.0,cyp_2d6,train,test
1080,Cc1c[nH]c2c(Nc3cccc(Cl)c3)ncc(C(=O)N3CCOCC3)c12,14.0,cyp_2d6,train,train
1091,COCCS(=O)(=O)c1ccc2c(c1)CN(C(C)=O)C2C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,1.1,cyp_2d6,train,train
1093,O=C(CN1CCCC(c2nc3ccccc3n2Cc2ccc(F)cc2)C1)N1CCCCC1,1.4,cyp_2d6,test,test
1094,CCN(CCCc1ccc(F)cc1)CC1OC(=O)N(C)CC1(C)NC(=O)Nc1cccc(-c2nnnn2C)c1,9.95,cyp_2d6,train,train
1096,Cn1cc(-c2cc(C(O)(C(F)(F)F)C(F)(F)F)cnc2N2CCN(S(=O)(=O)c3ccc(N)nc3)CC2)cn1,18.0,cyp_2d6,train,train
1098,CN1CC(Cn2nc(-c3cnc4[nH]cc(C(=O)NC(C)(C)C)c4n3)c3cc(OC(F)F)ccc32)C1,19.0,cyp_2d6,train,train
1099,Cc1ccc2c(-c3cnc4[nH]cc(C(=O)NC5(C)CCNC5)c4n3)nn(C)c2c1,3.0,cyp_2d6,train,train
1104,O=c1[nH]ccn1-c1cccc(O[C@H]2c3ccccc3C[C@@H]2N2CCCC2)c1,3.8,cyp_2d6,train,test
1106,CC(C)N1CCC[C@H]1CNC(=O)c1cn(C2CCCC2)c(=O)c2c1c1ccccc1n2C,3.89,cyp_2d6,train,train
1108,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0.2,cyp_2d6,train,train
1116,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,1.0,cyp_2d6,train,train
1120,COc1nc(C)cc(N2Cc3cn(-c4cccc(S(C)(=O)=O)c4)nc3[C@H]2C(C)C)n1,24.2,cyp_2d6,train,train
1128,NC[C@]1(c2cccc(Cl)c2)CC[C@H](N2CCn3c(nnc3C(F)(F)F)C2=O)CC1,4.5,cyp_2d6,test,train
1139,Nc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,18.3,cyp_2d6,train,train
1140,O=C(C1CCN(Cc2ccncc2)CC1)N1CCC(n2c(=O)n(CCOc3ccccc3)c3ccccc32)CC1,20.0,cyp_2d6,train,train
1151,CCNC(=O)N1CC[C@@H](CN2CCC[C@@H](Cc3ccc(F)cc3)C2)[C@H](NC(=O)Nc2nc(C)c(C(C)=O)s2)C1,1.1,cyp_2d6,train,train
1152,CC(=O)c1sc(NC(=O)N[C@@H]2CCN(CC3CC3)C[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,0.92,cyp_2d6,train,train
1153,CC(=O)c1sc(NC(=O)N[C@@H]2CCN(C(=O)CN(C)C)C[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,5.1,cyp_2d6,train,train
1154,CC(=O)c1sc(NC(=O)N[C@@H]2CS(=O)(=O)C[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,2.1,cyp_2d6,train,train
1155,CC(=O)c1sc(NC(=O)N[C@@H]2CNC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,28.0,cyp_2d6,train,train
1156,CC(=O)c1sc(NC(=O)N[C@@H]2CN(C(=O)OC(C)(C)C)CC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,0.16,cyp_2d6,train,train
1168,CN(C(=O)CNc1cccc(CNS(C)(=O)=O)c1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,8.7,cyp_2d6,train,train
1170,COc1cc([N+](=O)[O-])ccc1O[C@@H](c1ccccc1)[C@H]1CCNC1,5.01187,cyp_2d6,train,test
1171,Clc1cc(Cl)cc(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1,0.6309600000000001,cyp_2d6,train,train
1176,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2cccc(NC(=O)Nc3ccc(C(F)(F)F)cc3)c2)n1,5.01187,cyp_2d6,train,train
1179,CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12,0.011,cyp_2d6,test,train
1186,CC(C)C(=O)N(Cc1ccc(Cl)c(Cl)c1Cl)[C@H]1CCNC1,17.6,cyp_2d6,test,train
1189,c1cnc2c(Nc3ccc4cnccc4c3)n[nH]c2c1,3.98,cyp_2d6,train,train
1191,COc1cccc(OC)c1/C=C/C(=O)c1ccc[nH]1,18.0,cyp_2d6,test,test
1192,O=C(/C=C/c1ccccc1Cl)c1ccc[nH]1,12.0,cyp_2d6,test,train
1193,c1ccc(COc2ccc3c(c2)CCN(C2CCCC2)CC3)cc1,0.6,cyp_2d6,train,train
1198,CCCCNc1nccc2[nH]c3ccccc3c12,0.007943,cyp_2d6,train,train
1212,C=C(F)CN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,6.0,cyp_2d6,test,train
1214,O=c1ccc(-c2nc3cc(S(=O)(=O)C(F)(F)F)ccc3[nH]2)cn1-c1ccccc1,20.0,cyp_2d6,train,train
1215,CCS(=O)(=O)c1ccc2[nH]c(-c3cc(-c4ccccc4)ccc3Cl)nc2c1,15.0,cyp_2d6,train,train
1216,CCNCc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O,3.4,cyp_2d6,train,train
1218,C[C@@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)CCC(F)(F)C(N)=N1,1.0,cyp_2d6,train,train
1235,Fc1ccc(C(OCCN2CCC(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,1.21,cyp_2d6,test,train
1237,c1ccc2cc([C@]34CCC[C@H]3CNC4)ccc2c1,9.42,cyp_2d6,train,test
1238,CN1C[C@H]2CCC[C@@]2(c2ccc3ccccc3c2)C1,12.8,cyp_2d6,train,train
1240,CN[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,2.78,cyp_2d6,test,train
1242,O=C(c1cc(F)c2[nH]ccc2c1)C1(Cc2ccccc2)CCNC1,0.07500000000000001,cyp_2d6,train,train
1244,COC(=O)N1CCC(CN2C[C@@H]3[C@@H](CNC(=O)c4nc(C(C)C)n5ccccc45)[C@@H]3C2)CC1,88.5,cyp_2d6,train,train
1246,CS(=O)(=O)c1ccc2nc(N3CCN(C(=O)[C@@H]4CCCC[C@H]4C(=O)NC4(C#N)CC4)CC3)sc2c1,0.6309600000000001,cyp_2d6,train,test
1251,CN(C)[C@@H]1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,6.02,cyp_2d6,train,train
1252,CN[C@H]1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,0.1,cyp_2d6,train,train
1256,CCSc1nc2cc(OC)ccc2[nH]1,4.93,cyp_2d6,train,train
1257,CCCCCCSc1nc2cc(OC)ccc2[nH]1,2.61,cyp_2d6,train,train
1258,COc1ccc2[nH]c(SCC(C)C)nc2c1,11.6,cyp_2d6,train,train
1259,COc1ccc2[nH]c(SCc3ccc(C(C)C)cc3)nc2c1,2.05,cyp_2d6,train,test
1274,COc1ccccc1N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)nn2C)CC1,29.0,cyp_2d6,test,train
1289,CCC(=O)N1CC[C@H](N(Cc2cc(F)ccc2C)c2ccc(C#N)c(Cl)c2)C1,16.0,cyp_2d6,test,train
1290,C[C@H](O)C(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,19.0,cyp_2d6,test,train
1296,CCS(=O)(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,13.0,cyp_2d6,test,train
1297,CCC(=O)N1CC[C@H](N(Cc2cc(Cl)ccc2Cl)c2ccc(C#N)c(Cl)c2)C1,13.0,cyp_2d6,test,train
1303,O=C(NCC1CCOCC1)c1cnc(Nc2cccc(OC(F)(F)F)c2)cc1C1CC1,24.0,cyp_2d6,test,test
1305,CN(C)CCC1=C(Cc2ccc(F)cc2)c2ccccc2C1,0.3,cyp_2d6,train,train
1307,CN1CCc2ccc(NS(=O)(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1,1.5,cyp_2d6,test,train
1311,CCNC(=O)CN1C(=O)C(C)(c2cc(F)cc(F)c2)Oc2ccc(-c3c(N)nc(N)nc3CC)cc21,1.89,cyp_2d6,train,train
1315,CC(=O)N1CCC(C(=O)N2C[C@H](C(=O)N(C)C(C)(C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1,57.0,cyp_2d6,train,train
1316,CC(=O)N1CCC(C(=O)N2C[C@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1,92.0,cyp_2d6,train,test
1325,CCCC1(C(=O)c2ccc3[nH]ncc3c2)CCCN1,15.0,cyp_2d6,train,train
1326,Cc1cc(C(N)=O)nn1-c1cccc(-c2cc(C(F)(F)F)ccc2C(F)(F)F)c1,33.0,cyp_2d6,train,train
1327,O=C(NCCN1CCC2(CC1)C(=O)NCN2c1cccc(F)c1)c1ccc(F)c(F)c1,7.9,cyp_2d6,test,train
1328,Fc1ccc(C2CC=CCNC2)cc1Cl,6.4,cyp_2d6,train,train
1329,CN1CC=CCC(c2ccc(Cl)c(Cl)c2)C1,10.2,cyp_2d6,train,test
1330,Cc1cccc2nc(NC(=O)c3ccnc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,6.1,cyp_2d6,train,train
1331,CN1CC=CCC(c2cc3ccccc3o2)C1,6.7,cyp_2d6,train,train
1333,COc1ccc2[nH]c(SCc3ccc(I)cc3)nc2c1,0.41,cyp_2d6,train,train
1337,CCCS(=O)(=O)NCc1ccc2c(c1)C[C@H](C(=O)N(C)[C@H](CN1CC[C@H](O)C1)c1ccccc1)O2,5.7,cyp_2d6,train,train
1339,O=C1COc2ccc(S(=O)(=O)N3c4ccccc4COc4cc(F)ccc43)cc2N1,21.305,cyp_2d6,train,train
1340,CC1(C)OC(=S)Nc2ccc(S(=O)(=O)N3c4ccccc4COc4cc(F)ccc43)cc21,4.1,cyp_2d6,train,train
1347,O=C(O)CCN1CCC2(CC1)C(=O)Nc1cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc12,29.88,cyp_2d6,test,train
1348,CN(C)CC(=O)N1CCC2(CC1)C(=O)Nc1cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc12,7.754,cyp_2d6,test,test
1349,O=S1(=O)CCC(COc2ccc3c(c2)CCC2(CCN(C4CCC4)CC2)O3)CC1,11.0,cyp_2d6,train,train
1357,O=C(NC1CCCCC1)c1nnc(CS(=O)(=O)c2ccccc2)o1,20.0,cyp_2d6,test,train
1360,Cc1cccnc1[C@H](C)c1c(CCN(C)C)sc2ccccc12,5.5,cyp_2d6,train,train
1365,COc1cc(CSc2nc3ccc(OC)cc3[nH]2)cc(OC)c1,9.12,cyp_2d6,train,train
1366,COc1ccc2[nH]c(SCc3ccccn3)nc2c1,13.15,cyp_2d6,test,train
1374,N[C@@H](CC(=O)N1CCC[C@H]1CNc1ncccn1)Cc1cc(F)c(F)cc1F,2.2,cyp_2d6,train,train
1381,Clc1ccc([C@]23CCC[C@H]2CNC3)cc1Cl,2.47,cyp_2d6,train,test
1382,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CCN(Cc2ccccc2)C(=O)OCc2cncs2)Cc2ccccc2)cs1,1.3,cyp_2d6,train,train
1383,CN(C)CCc1sc2ccccc2c1Cc1ccc(F)cc1,0.2,cyp_2d6,test,train
1384,CCN(CC)C(=O)c1ncc(C2=CC3(CCNCC3)Oc3ccccc32)cn1,21.0,cyp_2d6,train,train
1385,CC(C)c1nc(C(=O)NC[C@@H]2[C@H]3CN(CC(C)(C)F)C[C@@H]23)c2ccccn12,100.0,cyp_2d6,train,train
1386,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1,43.0,cyp_2d6,train,train
1388,CC(C)c1nc(C(=O)NC2CCN(C(C)C)CC2)c2ccccn12,50.4,cyp_2d6,train,train
1391,COCCN1CCN(C(=O)c2nc3cc(C(F)(F)F)c(C)c([N+](=O)[O-])c3s2)CC1,58.6,cyp_2d6,train,train
1395,Clc1ccc([C@@]23CCCC[C@@H]2CNC3)cc1Cl,7.93,cyp_2d6,train,train
