index,Smiles_unify,value,property,scaffold_train_test_label,random_train_test_label
446,Cc1cc(N2CCN(C)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,3.5,cyp_3a4,test,test
447,COc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)Nc2cccc(SC)c2)cc1,8.0,cyp_3a4,train,train
449,CC(C)N(C)[C@H](C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,0.4,cyp_3a4,train,train
450,Nc1ccc(-c2cnc3[nH]cc(-c4ccc5[nH]ccc5c4)c3c2)cn1,4.2,cyp_3a4,train,train
458,Cc1ncn(-c2ccc3c(c2)CCc2cn(Cc4ccccc4)nc2N3)n1,0.3,cyp_3a4,train,test
459,Cc1cn(-c2cc3c(cc2F)Nc2nc(Cc4ccccc4)ccc2C(=O)N3)cn1,0.03,cyp_3a4,train,train
460,C[N+]1([O-])CCC2(CC1)C(=O)Nc1cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc12,26.139,cyp_3a4,train,test
464,CC(C)C(O)(c1ccc2cc(OC(F)F)c(OC(F)F)cc2c1)c1cnn[nH]1,23.0,cyp_3a4,train,train
465,CC(C)C(O)(c1ccc2cc(OCC(F)(F)F)c(OCC(F)(F)F)cc2c1)c1c[nH]nn1,25.0,cyp_3a4,train,train
466,CC(C)C(O)(c1ccc2cc(-c3cnco3)ccc2c1)c1cnn[nH]1,100.0,cyp_3a4,train,train
468,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(CC(=O)N1CCCC1)C2,23.0,cyp_3a4,train,train
469,CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,0.5,cyp_3a4,test,train
478,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,46.3,cyp_3a4,train,train
479,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,29.2,cyp_3a4,test,train
480,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,11.0,cyp_3a4,test,train
484,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,1.5211,cyp_3a4,train,train
487,Cc1c(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)cccc1C(F)(F)F,2.3,cyp_3a4,train,train
488,O=C([C@H]1CNCC[C@@]12OCc1cc(F)c(F)cc12)N(Cc1cccc(C(F)(F)F)c1Cl)C1CC1,3.6,cyp_3a4,train,train
489,COCCCc1cc(CCCN2CCS(=O)(=O)CC2)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1,2.4,cyp_3a4,train,test
490,COCCCc1cc(CCC(=O)N2CCOCC2)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1,2.8,cyp_3a4,train,train
491,Cc1cc(Cl)cc2c(C(O)c3cncn3C)c3c(C)n[nH]c3nc12,0.3,cyp_3a4,train,test
496,COc1cc(C)c2nc3[nH]nc(C)c3c(C(F)c3ccncc3)c2c1,0.3,cyp_3a4,train,test
497,COc1cc(C)c2nc3[nH]nc(C)c3c(C(C#N)c3ccccc3)c2c1,0.8,cyp_3a4,train,test
505,O=C(Nc1ccccc1)Nc1ccc(-c2ccnc3[nH]cnc23)cc1,1.2,cyp_3a4,train,train
506,COc1cccc(-c2ccc(NC(=O)Nc3ccc(-c4ccnc5[nH]cnc45)cc3)cc2)c1,0.048,cyp_3a4,train,train
507,CNC(=O)c1cccc(NC(=O)Nc2ccc(-c3ccnc4[nH]cnc34)cc2)c1,0.098,cyp_3a4,train,train
508,CC[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1)N(C)C,3.3,cyp_3a4,train,train
509,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@]2(O)c2ccccc2)C2CC2)cc(OCCOC)c1,2.6,cyp_3a4,train,train
511,COc1cccc2c1c(CN1CCN(C)CC1)cn2S(=O)(=O)c1ccc(C(C)C)cc1,7.1,cyp_3a4,train,train
520,CC(C)c1c(-c2nnc(OC3CCNCC3)o2)cn2ncnc(Nc3cc(C(=O)NC4CC4)c(F)cc3F)c12,5.0,cyp_3a4,train,test
525,Cc1cc(C2=NC(C)CN2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,4.3,cyp_3a4,train,train
527,O=C([C@H](O)c1ccccc1)N1CCN(c2ccc3[nH]ncc3c2)CC1,10.0,cyp_3a4,test,train
528,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,0.7,cyp_3a4,test,test
533,Cc1nc(NC(=O)C(C)(C)CC(F)(F)F)sc1-c1ccc(N)nc1,17.0,cyp_3a4,train,train
534,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2cccnc2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,1.2,cyp_3a4,train,train
535,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2cccc(F)c2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,1.2,cyp_3a4,train,train
538,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@]23OC=Cc2ccccc23)C2CC2)cc(OCCOC)c1,1.1,cyp_3a4,train,train
540,Cn1c(-c2ccccn2)c(C2CCCCC2)c2ccc(C(=O)NC(C)(C)C(=O)Nc3ccc(/C=C/C(=O)O)cc3)cc21,8.9,cyp_3a4,test,train
541,CN1CCN(C(=O)[C@@H](COCc2ccc3c(c2)OCCO3)NC(=O)c2cccnc2Oc2ccc(C(F)(F)F)cc2Cl)CC1,3.3,cyp_3a4,train,train
542,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1cc2c(cc1Br)OCO2,2.2,cyp_3a4,train,train
543,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,0.4,cyp_3a4,train,train
545,CC1Cc2cc(F)ccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(=O)O,40.0,cyp_3a4,train,train
547,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@H](Cc1cccc(C(N)=O)c1)[C@@H]2O,1.5,cyp_3a4,train,train
549,COc1ccnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4cc(F)ccc4F)c3F)c12,5.0,cyp_3a4,test,train
550,CC[C@@H](Cn1cc(C#N)c2ccccc21)NS(=O)(=O)c1c(N)cc(Cl)cc1Cl,5.8,cyp_3a4,train,train
554,N#CN=C(NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,0.32,cyp_3a4,test,train
557,COc1cc(/C=C2\SC(=O)NC2=O)ccc1Oc1ccc(C(F)(F)F)cc1Br,3.8,cyp_3a4,train,train
558,COC(=O)c1ccc(Oc2ccc(/C=C3\SC(=O)NC3=O)cc2OC)c2ccccc12,0.8,cyp_3a4,train,train
563,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CCCNC)C2)c1,0.56,cyp_3a4,test,test
564,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CC(CNC)OC)C2)c1,0.48,cyp_3a4,test,train
565,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,23.6,cyp_3a4,test,train
567,Clc1ccccc1CN1CCc2sccc2C1,32.7,cyp_3a4,test,train
568,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,49.1,cyp_3a4,train,train
570,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(N)=O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,1.2,cyp_3a4,train,train
571,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CS(N)(=O)=O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,0.5,cyp_3a4,train,train
572,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ccccn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,0.7,cyp_3a4,test,train
573,Cc1nc(NC(=O)CN(Cc2ccccc2)C(=O)c2ccncc2)sc1-c1ccc(N)nc1,0.71,cyp_3a4,train,train
574,Nc1ccc(-c2cnc(NC(=O)CN(Cc3ccccc3)C(=O)c3ccncc3)s2)cn1,1.8,cyp_3a4,train,test
575,NC1C[C@H]2CC[C@@H](C1)N2C(=O)[C@H](Cc1ccc(Br)cc1)NC(=O)C1(c2ccc(OC(F)(F)F)cc2)CC1,2.9,cyp_3a4,test,train
576,C[C@H]1CN(C(=O)[C@H](Cc2ccc(Cl)cc2Cl)NC(=O)C2(c3ccc(Cl)cc3Cl)CC2)CCN1,0.4,cyp_3a4,train,train
582,O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OC(F)(F)F)cc2)cn1,79.0,cyp_3a4,train,train
584,C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)N1CC[C@](CCCO)(c2ccccc2)OC1=O,11.0,cyp_3a4,test,train
585,C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)N1CC[C@](CCCO)(c2ccccc2F)OC1=O,6.0,cyp_3a4,test,train
587,O=C(N[C@@H](c1ccccn1)C1CCCC1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,0.23,cyp_3a4,test,train
590,CN[C@@H](Cn1c(=O)c(-c2cccc(OCCOCC(=O)O)c2F)c(C)n(Cc2c(F)cccc2C(F)(F)F)c1=O)c1ccccc1,10.0,cyp_3a4,train,train
591,O=S(=O)(Nc1ncns1)c1cc(F)c(OC[C@H]2CNCC[C@@H]2c2ccc(Cl)cc2)cc1F,0.15,cyp_3a4,train,train
592,CC(=O)Nc1nc2ccc(-c3cnc(N)c(C(F)(F)F)c3)cc2s1,0.8,cyp_3a4,train,train
595,Cc1ccccc1[C@H]1[C@@H]2CN(C3=NC(=O)CO3)C[C@H]2CC[C@@H]1O[C@H](CO)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,15.0,cyp_3a4,test,test
602,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OCC=Cc2cnc3ccccc3c2)C[C@@H](C)C(=O)[C@H](C)[C@H]2NC(=O)O[C@@]21C,2.7,cyp_3a4,train,train
603,O=c1n(Cc2nc3ccccc3n2CCCCO)c2cnccc2n1C1CC1,27.5,cyp_3a4,train,train
604,NCCN(C(=O)c1ccc(F)cc1C(F)(F)F)c1ccc(OCc2ccc(Cl)cc2)cc1,0.01,cyp_3a4,test,train
606,COc1cc2c(Nc3ccccc3F)c(C(N)=O)cnc2cc1-c1c(C)noc1C,4.7,cyp_3a4,train,train
609,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cc(F)c(F)cc3[nH]2)o1,8.4,cyp_3a4,train,train
612,CC(C)N(Cc1ccc(Cl)c(Cl)c1)CC1CNC1,1.1,cyp_3a4,train,test
613,COc1cccc(OC)c1[C@@H]1C[C@H](F)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,10.0,cyp_3a4,train,train
614,COc1cccc(OC)c1[C@@H]1C[C@@H](O)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,25.0,cyp_3a4,train,train
618,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cccc(F)c3[nH]2)o1,4.5,cyp_3a4,train,train
620,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,100.0,cyp_3a4,train,train
621,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],46.98941000000001,cyp_3a4,train,train
622,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,1.0399200000000002,cyp_3a4,train,train
623,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,7.447319999999999,cyp_3a4,train,train
624,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,25.001725,cyp_3a4,test,test
625,O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccc(CN4CC[C@@H](F)C4)cc3)n[nH]c2c1,10.0,cyp_3a4,train,test
626,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5C[C@@H](C)O[C@@H](C)C5)cc4)n[nH]c3c1)C(=O)N2,3.8499999999999996,cyp_3a4,train,train
627,CN(C)Cc1ccc(/C=C/c2n[nH]c3cc([C@@H]4C[C@@]45C(=O)N(C)c4ccccc45)ccc23)cc1,2.3,cyp_3a4,train,train
628,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,25.0,cyp_3a4,test,train
629,O=C(Nc1ccc2cnn(S(=O)(=O)c3cccc4ccccc34)c2c1)C1CCCNC1,100.0,cyp_3a4,train,train
630,Cc1cc(N2CCC(N3CCN(C(=O)OCCO)CC3)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,0.0018,cyp_3a4,train,test
631,Cc1cc(N2CCC(OCCO)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,0.0013,cyp_3a4,train,test
632,Cc1cc(N2CCC(O)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,0.0004,cyp_3a4,train,test
633,CCS(=O)(=O)c1ccc2[nH]c(-c3cncc(-c4ccccc4)c3)nc2c1,7.8,cyp_3a4,train,train
634,N#Cc1ccccc1Oc1ccc(C(=O)NCc2ccncc2)cc1,1.0,cyp_3a4,train,test
635,Cn1c(N2CCO[C@@H]3CCC[C@H]32)nc(-c2ccncc2F)cc1=O,100.0,cyp_3a4,train,train
636,Cn1c(N2CCO[C@@H]3CCCC[C@H]32)nc(-c2ccncc2F)cc1=O,100.0,cyp_3a4,train,train
637,Cc1ccc(Oc2ccc(C(=O)NCc3ccncc3)cc2)cc1,1.0,cyp_3a4,train,train
639,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,16.3,cyp_3a4,train,train
640,CC(C)N1CCC[C@H]1CNC(=O)c1cn(C2CCCC2)c(=O)c2c1c1ccccc1n2C,10.1,cyp_3a4,test,train
641,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(CC(C)(C)O)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,2.7,cyp_3a4,train,train
643,Cc1cc(NC(=O)N2C[C@H]3C[C@@H](c4ccccc4C(F)(F)F)C[C@H]3C2)c(C(=O)O)cn1,1.1,cyp_3a4,train,train
644,Nc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1,2.45,cyp_3a4,train,train
645,Oc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,0.538,cyp_3a4,train,train
646,Oc1ccc2cc(-c3ccc(Cc4ccncc4)cc3)ccc2c1,1.14,cyp_3a4,train,test
647,Clc1ccc(CN(C2CC2)C2CNC2)cc1Cl,0.5,cyp_3a4,train,train
654,CC(C)(CC(O)(Cc1cc2cc(S(C)(=O)=O)ncc2[nH]1)C(F)(F)F)c1ccc(Cl)cc1C(N)=O,15.0,cyp_3a4,train,test
655,C[C@H](Cc1cccc(F)c1)Oc1nc(N2CCNC[C@H]2C)ncc1F,4.9,cyp_3a4,train,train
660,CN(CC(=O)N1CCCC(c2ccccc2)C1CN1CCCC1)c1ccc(Cl)c(Cl)c1,1.4,cyp_3a4,train,train
661,CN(C(=O)CN1C(=O)COc2cc(Cl)c(Cl)cc21)[C@@H](CN1CCOCC1)c1ccc(-c2ccccc2)cc1,9.1,cyp_3a4,test,train
662,CN1CCN(C(=O)[C@@H](COCc2ccnc(Cl)c2)NC(=O)c2cccnc2Oc2ccc(C(F)(F)F)cc2Cl)CC1,11.0,cyp_3a4,train,test
670,COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3)C2)nc(C)c1F,34.1,cyp_3a4,train,train
671,CN1CCN(C(=O)[C@@H](COCc2ccc(F)cc2)NC(=O)c2cccnc2Oc2ccc(C(F)(F)F)cc2Cl)CC1,6.3,cyp_3a4,test,train
673,O=C(Nc1ccc(F)cc1)N1N=C(c2ccncc2)CC1c1ccc(F)cc1,1.8,cyp_3a4,train,train
677,CNc1nnc(-c2cn3ncnc(Nc4cnc5[nH]c(C)cc5c4)c3c2C(C)C)o1,6.4,cyp_3a4,train,train
678,CCN(C[C@H](Cc1ccccc1)NC(=O)OCc1cnc[nH]1)C[C@H](Cc1ccccc1)NC(=O)OCc1ncc[nH]1,0.348,cyp_3a4,test,train
683,COc1cc2c(Nc3ccccc3CCN3CCOCC3)c(C(N)=O)cnc2cc1-c1c(C)noc1C,1.9,cyp_3a4,train,train
684,O[C@]1(c2ccc(F)c(F)c2)CCNC[C@@H]1c1cc(-c2c(Cl)cccc2Cl)no1,8.0,cyp_3a4,test,train
685,O[C@]1(c2ccc(F)c(F)c2)CCNC[C@@H]1c1cc(-c2c(Cl)cccc2Cl)on1,17.0,cyp_3a4,train,train
686,CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(C(N)=O)c2ccc(F)c(F)c2)c1Br,36.0,cyp_3a4,train,train
687,COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,29.0,cyp_3a4,train,train
688,COc1cc(C2=NC(c3ccc(Cl)cc3F)C(C(=O)Nc3cc4cn[nH]c4cc3F)=C(C)N2)ccn1,5.3,cyp_3a4,train,train
689,Cc1noc(C)c1-c1ccc2c(Nc3ccccc3C(C)(C)C)c(C(=O)O)cnc2c1,13.0,cyp_3a4,train,train
690,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccc3)c12,1.5,cyp_3a4,train,test
694,COc1cc(C)c2nc3[nH]nc(C)c3c(C(O)c3ccccn3)c2c1,10.6,cyp_3a4,train,test
695,COc1cc(C)c2nc3[nH]nc(C)c3c(C(O)c3cccnc3)c2c1,2.7,cyp_3a4,test,train
697,O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,1.0,cyp_3a4,train,train
699,Cc1noc(C)c1-c1ccc(-c2nc(C)c([C@H](OC(C)(C)C)C(=O)O)c(-c3ccc(Cl)cc3)c2C)cc1,17.0,cyp_3a4,train,train
700,O=C([C@H]1CNCC[C@@]12OCc1cc(F)c(F)cc12)N(Cc1ccccc1Cl)C1CC1,5.0,cyp_3a4,train,train
701,Cc1cccc(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1C,5.0,cyp_3a4,train,test
704,Oc1ccc(-c2cc(-c3cccc(O)c3)cs2)cc1,1.9,cyp_3a4,test,train
705,CCOC1(c2ccccc2)SC=C(C)n2c1noc2=O,19.1,cyp_3a4,test,test
706,COc1ccc(Br)cc1-c1csc(Nc2ccc(-n3cnc(C)c3)cc2)n1,1.2,cyp_3a4,test,train
707,Cc1ccccc1-c1nc2ccc(-c3ccc(Cl)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,0.68,cyp_3a4,train,test
708,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3nc(C)c(C)s3)nc21,3.0,cyp_3a4,train,train
709,CN(C(=O)CN(CC#N)c1ccc(Cl)c(Cl)c1)C(CN1CCCC1)c1ccc(-c2cccc(C(N)=O)c2)cc1,2.2,cyp_3a4,test,train
713,Cn1nc2c(-c3ccc(Cl)cc3)c(-c3ccncc3)c(=O)n(Cc3ccc(C(F)(F)F)nc3)n2c1=O,6.6,cyp_3a4,train,train
714,Cc1nc(C(F)(F)F)ccc1Cn1c(=O)c(-c2ccncc2)c(-c2ccc(Cl)cc2)c2nn(C)c(=O)n21,6.8,cyp_3a4,train,test
717,O=C(Nc1ccc(-c2ccnc3[nH]cnc23)cc1)Nc1cccc(C(=O)NC2CCCC2)c1,0.07,cyp_3a4,train,train
718,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)Nc4cccc(C(=O)NC(C)C)c4)cc3)c12,22.0,cyp_3a4,train,test
719,Cc1cc(CC(=O)N(C)Cc2ccccc2-c2ccc(CN3C[C@@H](C)N[C@@H](C)C3)cc2)on1,40.0,cyp_3a4,test,train
720,C[C@@H]1CN(Cc2ccc(-c3ccccc3C(=O)N3CCC(Cc4ccc(F)cc4)CC3)cc2)C[C@H](C)N1,0.6,cyp_3a4,train,train
727,Cc1ccc(Cn2c(C3CNCCS3)nc3ccccc32)cc1,7.65,cyp_3a4,train,train
730,COC(=O)N1CCN(C2CCN(c3cc(C)c4nc(-c5c(NCCc6ncn(C)c6Cl)cc[nH]c5=O)[nH]c4c3)CC2)CC1,0.7,cyp_3a4,test,train
734,Cc1cc(C2CCN(CCCF)CC2)cc2[nH]c(-c3c(NCCn4cc(Cl)cn4)cc[nH]c3=O)nc12,26.0,cyp_3a4,train,train
735,Cc1cc(C2CCN(CCCF)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,28.0,cyp_3a4,test,train
737,COCCCc1ccc(Cl)c(CN(C(=O)[C@H](CN)Cc2ccc(CCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,0.13,cyp_3a4,train,train
738,Cc1cc(N2CCN(S(C)(=O)=O)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,0.6,cyp_3a4,test,train
740,Cc1n[nH]c2ncc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)cc12,0.2,cyp_3a4,train,train
742,c1ccc(Cn2nnnc2C(c2ccc(Cn3cncn3)cc2)N2CCCN(C3CCC3)CC2)cc1,12.0,cyp_3a4,train,test
744,CCS(=O)(=O)N1CCC(=CC#Cc2cccc(C)n2)CC1,17.2,cyp_3a4,test,train
749,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4cncn4-5)CC3)cccc2n1,0.1,cyp_3a4,test,train
752,O=C(Nc1ccn(-c2cn(Cc3cccc(C(F)(F)F)c3)cn2)c(=O)c1)c1cscn1,1.9,cyp_3a4,train,test
753,Clc1cn(-c2ccc3c(c2)CCc2cn(Cc4ccccc4)nc2N3)cn1,0.3,cyp_3a4,train,test
754,Cc1cn(-c2ccc3c(c2)CCc2ccc(Cc4ccc(F)cc4)nc2C3=O)cn1,0.3,cyp_3a4,train,train
756,Cn1c(SCCCN2CC3CCN(c4ccccc4C(F)(F)F)C3C2)nnc1-c1cccnc1,0.92,cyp_3a4,test,train
757,NCC#Cc1cnccc1-c1ccco1,11.0,cyp_3a4,train,train
758,NCc1ccc(-c2cnccc2-c2cncnc2)s1,39.0,cyp_3a4,train,test
759,CN1C(=O)C2=C(C1=O)N(CC(=O)Nc1ccc(-c3cccnc3)nn1)CCC2,6.2,cyp_3a4,train,train
764,CCOC(=O)c1cc(C#N)c(N2CC(C(=O)NS(=O)(=O)Cc3ccc(C)cc3)C2)nc1C,20.0,cyp_3a4,train,train
766,CCCN(C)C(=O)CN1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O,5.5,cyp_3a4,test,train
767,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(C[C@@H]1CCCO1)C2,15.0,cyp_3a4,test,train
770,COc1cc(-c2nc3n(n2)CCO[C@H]3c2ccccc2C(F)(F)F)ccc1-n1cnc(C)c1,1.1,cyp_3a4,test,train
774,C[C@H](C1=C(CCN(C)Cc2ccccn2)Cc2ccccc21)c1cnccn1,4.783,cyp_3a4,train,train
775,Cc1cc2c(cc1C(F)(F)F)NC(=O)CC(c1cccc(-c3cccnc3)c1)=N2,1.8,cyp_3a4,train,train
776,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4)cc23)CC[C@]1(C)N,3.0,cyp_3a4,train,test
777,CN1C(C)(C)CC(Nc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1(C)C,20.0,cyp_3a4,train,train
778,COc1ccc(Cc2nc3c(n2C)CCc2cc(-c4ccnc(C)c4)ccc2C3=O)cc1,0.3,cyp_3a4,train,train
779,Cc1ncn(-c2ccc3c(c2)NC(=O)c2ccc(Cc4ccccc4)nc2N3)n1,2.0,cyp_3a4,train,train
780,COc1cc(CNC(=O)CC2(C)CC3(CCCCC3)OO2)cc(OC)c1OC,1.9,cyp_3a4,train,test
788,Cc1cccc(C)c1-c1nc2ccc(C(=O)Nc3ccc4ccccc4n3)cc2[nH]1,7.3,cyp_3a4,train,train
792,N[C@H]1CC[C@](CCOc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2Cl)(c2ccccc2)CC1,0.27,cyp_3a4,train,train
796,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@@H]2CCCNC2)cc1F,20.0,cyp_3a4,test,train
797,COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5cccnc5)cc4)CC3)C2=O)c1,1.1,cyp_3a4,test,train
800,CCOCCn1c(=O)n(C2CCN(C(=O)C3CCN(Cc4ccncc4)CC3)CC2)c2ccccc21,13.5,cyp_3a4,train,train
802,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0.43026499999999995,cyp_3a4,test,train
803,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,0.05,cyp_3a4,train,train
806,COc1cc2ccc(C(O)(c3nc[nH]n3)C(C)C)cc2cc1OC,100.0,cyp_3a4,test,test
807,COc1cc2ccc(C(O)(c3cncs3)C(C)C)cc2cc1OC,0.77,cyp_3a4,train,train
813,O=C1c2cc(-c3ccnc(N[C@@H]4C[C@H](O)[C@@H](F)C4)n3)cn2CCCN1[C@H](CO)c1ccccc1,38.8,cyp_3a4,train,train
815,COCCCN1CCC(NC(=O)c2nc(C(C)C)n3ccccc23)CC1,16.3,cyp_3a4,train,train
816,CNC(=N)c1cc(C)c2nc(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)[nH]c2c1,15.0,cyp_3a4,test,train
817,Cc1cnc(-c2cc(C)c3nc(-c4c(NCC(O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)[nH]1,0.36,cyp_3a4,train,train
