,index,Smiles_unify,value,property,scaffold_train_test_label,random_train_test_label
166,613,C[C@H]1[C@@H](N)CCCN1c1ccncc1Nc1ncc2ccc(-c3c(F)cccc3F)nn12,2.494154594018443,rat_mic_cl,train,train
167,614,C[C@]1(N)CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,2.492760389026837,rat_mic_cl,train,train
168,615,Cc1nc(C)c(C(=O)N2CCc3cc4ccnc(N5CCN(C)CC5)c4cc32)o1,1.591064607026499,rat_mic_cl,train,train
169,616,Cc1ccccc1N1CCN(c2ccc(C(=O)NCCCN3C(=O)CCC3=O)cc2NC(=O)c2ccco2)CC1,1.57978359661681,rat_mic_cl,train,train
170,620,COc1ccc2[nH]c(C)c(CCNCc3ccc(-c4ccc(O)cc4)o3)c2c1,2.2638726768652235,rat_mic_cl,train,train
171,631,Cc1nnc2ccc(C(=O)NC3CN(c4ncc(C#N)cc4Cl)C3)cc2c1C,1.230448921378274,rat_mic_cl,train,train
172,641,CCNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,2.3010299956639813,rat_mic_cl,train,train
173,651,C[C@@H]1CCC[C@@](O)(CNC(=O)c2c(Cl)ccc3nc(N4CC[C@@H](C(C)(C)O)C4)ccc23)C1,1.0,rat_mic_cl,train,train
174,652,CCCC1=Nc2cc(C(=O)NC3CCN(C(=O)OCC)CC3)ccc2Sc2ccccc21,2.7315887651867388,rat_mic_cl,train,train
175,653,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CCOCC3)cc21,1.8920946026904804,rat_mic_cl,train,train
176,666,COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,0.2219355998280053,rat_mic_cl,train,train
177,667,CC(C)OC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,1.1760912590556811,rat_mic_cl,train,train
178,668,Nc1nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc(N)c1NC(=O)OCC(F)(F)F,1.5440680443502757,rat_mic_cl,train,train
179,686,O=C(O)COc1ccc(Cl)cc1C1CCCCCC1,2.311753861055754,rat_mic_cl,train,train
180,688,Cn1c(-c2cc3c(s2)CNCC3)nc2c(C(N)=O)cc(F)cc21,2.292256071356476,rat_mic_cl,train,train
181,693,O=C(CN1C[C@H](NC(=O)c2ccc(Cl)s2)C[C@H]1CN1CCCC1)Nc1ccc(-n2ccccc2=O)cc1F,2.062581984228163,rat_mic_cl,train,train
182,694,Cc1ccc2nc(N3CCS(=O)(=O)c4ccccc4C3)cc(NCCN)c2c1,0.9030899869919436,rat_mic_cl,train,test
183,695,Cc1ccc2nc(N3CC(=O)Nc4ccccc4C3)cc(NCCN)c2c1,1.3222192947339193,rat_mic_cl,test,test
184,700,CCNC(=O)CC1CN(c2ccc(Cl)cc2)c2ccccc2-n2c(C)nnc21,1.869231719730976,rat_mic_cl,train,train
185,701,Cc1nnc2n1-c1ccc(-c3cnn(C)c3)cc1N(c1ccc(Cl)cc1)CC2,2.187520720836463,rat_mic_cl,train,train
186,702,Cc1noc2c1-c1ccc(-c3ccc(=O)n(C)c3)cc1N(c1ccc(C#N)cc1)CC2C,1.8512583487190752,rat_mic_cl,test,train
187,706,CNC(=O)Nc1cc(Oc2c(F)cccc2F)c(-c2ccc(OC)nc2)cn1,2.0644579892269186,rat_mic_cl,train,train
188,708,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2)c1=O,0.0,rat_mic_cl,test,train
189,709,CNC(=O)c1cc(C(=O)NC2CC2)cc2c1OC[C@H]2c1ccccc1,0.3010299956639812,rat_mic_cl,train,train
190,710,CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3C[C@@H](O)C[C@@H]32)cc2c1OC[C@H]2c1ccccc1,0.5185139398778874,rat_mic_cl,train,train
191,712,N[C@H]1CCCN(c2ncncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,2.041392685158225,rat_mic_cl,train,test
192,713,N[C@@H]1CN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C[C@H](N)[C@H]1O,2.096910013008056,rat_mic_cl,train,train
193,717,COc1cc(N2CCN(C(=O)Cn3cnc4cc(C(F)(F)F)ccc43)CC2)ccc1-c1cnc(C)o1,1.8195439355418688,rat_mic_cl,train,train
194,719,C[C@H](O)[C@@H](CCc1cccc2ccccc12)n1cnc(C(N)=O)c1,2.4871383754771865,rat_mic_cl,test,train
195,725,CCC(C)N(CC(=O)Nc1cc(F)cc(F)c1)C(=O)c1ccc(-c2ccccn2)cc1,0.5797835966168101,rat_mic_cl,train,test
196,731,CC(C)N1CCC(Oc2cc3[nH]c(C(=O)N4CCOCC4)cc3cc2F)CC1,4.2552725051033065,rat_mic_cl,train,train
197,737,C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,1.146128035678238,rat_mic_cl,train,train
198,738,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cscn4)c3)c12)C(=O)N1CCOCC1,1.0,rat_mic_cl,test,test
199,740,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(Cl)nn23)C1,1.4313637641589874,rat_mic_cl,train,test
200,741,CN[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,2.2671717284030137,rat_mic_cl,train,train
201,742,N[C@H]1C[C@@H](F)CN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,2.155336037465062,rat_mic_cl,train,train
202,756,COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2C)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1,4.672097857935717,rat_mic_cl,train,train
203,760,C[C@@H]1COCCN1c1nc(N2CCOC[C@@H]2C)nc2[nH]c(-c3cccc4[nH]ccc34)nc12,1.5440680443502757,rat_mic_cl,test,train
204,761,C[C@@H]1COCCN1c1nc(N2CCOCC2)nc2sc(-c3cc[nH]n3)nc12,1.380211241711606,rat_mic_cl,test,train
205,764,O=C(NCC1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CC[C@H](F)C3)ccc12,1.3222192947339193,rat_mic_cl,train,train
206,765,N[C@H]1CCCN(c2cnccc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,1.7853298350107671,rat_mic_cl,test,test
207,766,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccccc4Cl)nn23)C1,2.0863598306747484,rat_mic_cl,train,test
208,767,N[C@@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,2.4471580313422194,rat_mic_cl,train,test
209,771,O=C(NCc1cccc(Cl)c1)c1ccc2c(c1)N=C(N1CCC(F)(F)CC1)c1ccccc1S2,1.8195439355418688,rat_mic_cl,train,train
210,774,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12)C(=O)N1CCOCC1,1.6020599913279625,rat_mic_cl,train,train
211,775,CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12,1.1139433523068367,rat_mic_cl,train,train
212,776,C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,1.414973347970818,rat_mic_cl,train,train
213,781,COc1ccc(S(=O)(=O)N2C(=O)C(c3cccnc3OC)(N3CCN(C)C(=O)C3)c3cc(Cl)ccc32)c(OC)c1,2.0530784434834195,rat_mic_cl,train,train
214,782,COc1ccccc1C1(N2CCN(c3cccnc3)CC2)C(=O)N(S(=O)(=O)c2ccccc2OC)c2ccc(Cl)cc21,2.645422269349092,rat_mic_cl,train,train
215,783,Cc1c(C(F)(F)F)nc(-c2ccc(Cl)o2)n1-c1c(Cl)cccc1Cl,2.858537197569639,rat_mic_cl,test,train
216,786,O=C(NCC1(O)CCCC(F)(F)C1)c1c(Cl)ccc2nc(N3CC[C@H](F)C3)ccc12,1.3617278360175928,rat_mic_cl,train,test
217,804,Cc1ccccc1NC1CN(S(=O)(=O)c2cn(C)cn2)CC1c1ccccc1,3.4771212547196626,rat_mic_cl,test,train
218,805,Cn1cnc(S(=O)(=O)N2CC(Nc3cccc(Cl)c3)C(c3ccccc3F)C2)c1,3.5096500318200814,rat_mic_cl,test,train
219,806,Cn1cnc(S(=O)(=O)N2C[C@H](C(=O)c3cccc(OC(F)(F)F)c3)[C@@H](c3ccc(F)cc3)C2)c1,3.638489256954637,rat_mic_cl,train,test
220,807,Cn1cnc(S(=O)(=O)N2C[C@H](Nc3cccc(OC(F)(F)F)c3)[C@@H](C3OCCCO3)C2)c1,2.1249278791105333,rat_mic_cl,test,train
221,809,CS(=O)(=O)c1ccc2c(c1)CC[C@@H]([C@H]1c3ccccc3-c3cncn31)[C@@H]2O,1.662757831681574,rat_mic_cl,train,train
222,811,C[C@@H]1CCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn2C1,1.869231719730976,rat_mic_cl,train,train
223,830,Clc1ccc2ncc(-c3cccc(NC4CCNC4)n3)n2c1,1.69284691927723,rat_mic_cl,train,test
224,833,N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,0.9542425094393248,rat_mic_cl,train,train
225,837,CC(C)N1CCC(Oc2ccc3[nH]c(C(=O)N4CCC(F)(F)CC4)cc3c2)CC1,3.9542425094393248,rat_mic_cl,train,test
226,838,Cc1[nH]c2ccc(OC3CCN(C(C)C)CC3)cc2c1C(=O)N1CCOCC1,4.176091259055681,rat_mic_cl,test,train
227,844,O[C@@H](C[C@H]1c2ccccc2-c2cncn21)C1CCCCC1,1.6532125137753435,rat_mic_cl,train,train
228,845,N#Cc1ccc2c(c1)[C@@H](O)[C@H]([C@H]1c3ccccc3-c3cncn31)CC2,1.6434526764861874,rat_mic_cl,train,test
229,846,O[C@@H]1c2nonc2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,1.5185139398778875,rat_mic_cl,test,train
230,849,Cn1nc(C2CC2)c2ccc(Nc3n[nH]c4cccnc34)cc21,1.3324384599156054,rat_mic_cl,train,train
231,855,CC(C)c1c(-c2cnn(C(C)(C)C)c2)[nH]c2c(C#N)cnn2c1=O,1.1139433523068367,rat_mic_cl,train,train
232,867,C[C@@H](N[C@H]1CCCN(c2cccc(OC(F)(F)F)c2)C1)c1cccc2ccccc12,2.645422269349092,rat_mic_cl,test,train
233,870,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1S(C)(=O)=O,1.740362689494244,rat_mic_cl,train,train
234,872,COCCN(CC(=O)Nc1cc(F)cc(F)c1)C(=O)c1ccc(-c2ccccn2)cc1,0.4771212547196624,rat_mic_cl,train,train
235,873,O=C(CN(C(=O)c1ccc(-c2ccccn2)cc1)C1CCOC1)Nc1cc(F)cc(F)c1,0.505149978319906,rat_mic_cl,train,train
236,878,COC[C@@H](C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12,1.8457180179666584,rat_mic_cl,train,test
237,880,O=C(O)CC(NC(=O)c1cccc(-c2ccc(Cl)cc2)c1)c1cccnc1,1.3979400086720375,rat_mic_cl,train,train
238,884,Cc1c(CC(C)C)nc(-c2ccc(Cl)o2)n1-c1c(Cl)ccc(N2CC(C(=O)O)C2)c1Cl,2.346352974450639,rat_mic_cl,train,train
239,888,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,2.5185139398778875,rat_mic_cl,train,train
240,889,Cn1c(NCC(=O)c2cccc(F)c2)nc(-c2ccncc2)cc1=O,2.315970345456918,rat_mic_cl,test,train
241,890,Cn1c(NCC(=O)c2ccccc2F)nc(-c2ccncc2)cc1=O,2.198657086954422,rat_mic_cl,test,test
242,891,N#Cc1cc(NS(=O)(=O)c2ccc(C(=O)O)cc2)ccc1Oc1ccc(Cl)c(C(F)(F)F)c1,0.7075701760979364,rat_mic_cl,train,train
243,895,Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@H]3c3ccc(F)cc3)C2)n1C,1.863322860120456,rat_mic_cl,test,train
244,898,O=C(CN(C(=O)c1ccc(-c2ccccn2)cc1)C1CCCOC1)Nc1cc(F)cc(F)c1,0.3010299956639812,rat_mic_cl,test,test
245,900,CC(C)c1c(-c2ccccc2)[nH]c2c(C#N)cnn2c1=O,0.8450980400142568,rat_mic_cl,train,test
246,901,CNC(=O)Nc1cc(Oc2c(F)cccc2F)c(C2CC2)cn1,2.2380461031287955,rat_mic_cl,train,train
247,902,CNC(=O)Nc1cc(Oc2c(F)cccc2F)c(-c2cccnc2)cn1,2.1172712956557644,rat_mic_cl,train,test
248,906,CCCNC(=O)C1(c2ccc(NC(=O)c3ccc(F)c(C)c3)cc2)CCC1,3.792391689498254,rat_mic_cl,train,test
249,907,O=C(NCCCN1CCCC1)c1cncc(-c2ccccc2OC2CN(CCc3ccc(Cl)c(Cl)c3)C2)c1,1.5250448070368452,rat_mic_cl,test,test
250,908,Cc1nnc2sc(C(=O)NCc3ccc(S(F)(F)(F)(F)F)cc3)c(N)c2c1C,1.981818607170664,rat_mic_cl,test,train
251,916,Cn1cnc(S(=O)(=O)N2C[C@H]([C@@H]3CCCO3)[C@@H](Nc3cccc(OC(F)(F)F)c3)C2)c1,2.7781512503836434,rat_mic_cl,train,train
252,919,O[C@@H]1c2cnccc2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,1.57978359661681,rat_mic_cl,train,train
253,920,O[C@@H]1c2ccncc2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,1.662757831681574,rat_mic_cl,train,train
254,929,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3-c3cccc4cc[nH]c34)cn(C)c(=O)c2[nH]1,2.367970581043394,rat_mic_cl,train,train
255,930,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,2.669009883050939,rat_mic_cl,train,train
256,931,Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC3(C)CC3(F)F)cc12,3.146128035678238,rat_mic_cl,train,train
257,932,Cc1ccc(-c2nnc(SCCCN3CC[C@]4(C[C@@H]4c4ccc(C(F)(F)F)cc4)C3)n2C)c(C)n1,1.9912260756924949,rat_mic_cl,train,train
258,937,Cn1cc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)cn1,1.1139433523068367,rat_mic_cl,train,test
259,938,Cc1ccc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)CC(C)(C)C4)CCO3)cn1,1.3979400086720375,rat_mic_cl,train,train
260,939,CC1(C)CC(=O)c2sc(N3CCOCC3)nc2C1,0.7781512503836436,rat_mic_cl,train,train
261,940,COc1cc(N2CCN(C(=O)NCc3cccc4ccccc34)CC2)ccc1-c1cnc(C)o1,2.204119982655925,rat_mic_cl,train,train
262,941,COC(=O)N(CC(F)F)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,0.823930455125564,rat_mic_cl,train,train
263,942,COC(=O)Nc1c(N)nc(-n2nc(Cc3ccccc3F)c3ncc(F)cc32)nc1N,0.2219355998280053,rat_mic_cl,train,train
264,949,CC(=O)N1CCN(c2ccc(CN3C[C@H](C)OC[C@H](c4ccccc4)S3(=O)=O)c(F)c2)CC1,1.6127838567197357,rat_mic_cl,train,train
265,952,O=C(Nc1ccc(C2(C(=O)NC3CCOCC3)CCC2)cc1)c1cccc(Cl)c1,3.230448921378274,rat_mic_cl,train,train
266,959,NC(=O)c1cc(F)cc2[nH]c(-c3cc4c(s3)CNCC4)nc12,2.531478917042255,rat_mic_cl,train,test
267,961,CCCCCC[C@H]1OC(=O)CNC(=O)[C@H]([C@H](C)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]1C,1.568201724066995,rat_mic_cl,train,train
268,965,Cn1cnc(S(=O)(=O)N2CC(Nc3cccc(Cl)c3)C(c3cccc(F)c3)C2)c1,3.646730059710096,rat_mic_cl,test,train
269,966,Cn1cnc(S(=O)(=O)N2C[C@H](CNc3cccc(OC(F)(F)F)c3)[C@@H](c3ccc(F)cc3)C2)c1,4.339119978967615,rat_mic_cl,train,train
270,967,Cn1c(Cl)c2c(c1C(=O)NCc1ccncc1OCC(F)(F)F)CCC(C)(C)C2,2.8095597146352675,rat_mic_cl,train,train
271,968,O[C@@H]1CCCC[C@H]1[C@H]1c2ccccc2-c2cncn21,1.568201724066995,rat_mic_cl,train,train
272,969,O[C@@H]1c2ccccc2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,1.6720978579357175,rat_mic_cl,train,test
273,973,CCNC(=O)Nc1ccc(-c2nccc(N3CCOC[C@@H]3C)n2)cc1,0.3010299956639812,rat_mic_cl,train,train
274,974,CC(C)N1CCC(Oc2ccc3c(c2)cc(C(=O)N2CCC(F)(F)CC2)n3-c2ccc(Cl)c(Cl)c2)CC1,5.017033339298781,rat_mic_cl,train,test
275,977,O=C(CN1C[C@H](NC(=O)c2ccc(Cl)s2)[C@@H](OCCO)C1)Nc1ccc(-n2ccccc2=O)cc1F,1.100370545117563,rat_mic_cl,train,train
276,979,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1C1CCOCC1,1.7708520116421442,rat_mic_cl,train,train
277,983,Nc1nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc(N)c1NC(=O)OCC1CC1,1.3679147387937527,rat_mic_cl,test,train
278,984,CC1(C)CN(c2c(N)nc(-c3nn(Cc4ccccc4F)c4ncccc34)nc2N)C(=O)O1,1.335858911319818,rat_mic_cl,train,train
279,1020,C[C@H]1CCCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn21,1.845098040014257,rat_mic_cl,train,train
280,1023,Cc1ccccc1N1CCN(c2ccc(C(=O)NCCCN3CCCC3=O)cc2NC(=O)c2coc(C3CC3)n2)CC1,2.3521825181113627,rat_mic_cl,train,train
281,1030,NC(=O)[C@@H]1[C@H](c2ccccc2)CCN1C(=O)[C@@H](N)Cc1ccccc1,0.919078092376074,rat_mic_cl,train,test
282,1033,CCNC(=O)c1cc2c(-c3cc(NC(C)=O)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,2.8239109124112995,rat_mic_cl,train,train
283,1034,Cc1cccc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC(C)(C)C)cc12,3.4771212547196626,rat_mic_cl,train,test
284,1035,CNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,2.2218574354191367,rat_mic_cl,train,train
285,1037,Nc1nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc(N)c1N1CCOC1=O,0.823930455125564,rat_mic_cl,train,train
286,1038,COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,0.2219355998280053,rat_mic_cl,train,train
287,1042,COc1nn(C)c2ncnc(NS(=O)(=O)c3cccc(Cl)c3Cl)c12,-0.2365720064370627,rat_mic_cl,train,train
288,1043,CC(=O)N1CCCC1(Cc1ccc(F)c(C(F)(F)F)c1)C(=O)OCc1ccccc1,2.5514499979728757,rat_mic_cl,train,train
289,1045,Nc1cccnc1N1CCC(C(=O)Nc2ccc(-n3nccn3)c(Cl)c2)CC1,2.008600171761917,rat_mic_cl,test,train
290,1046,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4nccs4)nn23)C1,1.7323937598229686,rat_mic_cl,test,test
291,1052,C[C@@H]1NS(=O)(=O)c2ccc(Nc3nn([C@H]4COCC[C@@H]4C#N)cc3C(N)=O)cc21,1.792391689498254,rat_mic_cl,train,train
292,1073,CC1(C)CCC(=O)Nc2cc(Nc3nc(NC4CC4)c4occc4n3)ccc21,2.598429356190996,rat_mic_cl,train,train
293,1080,C[C@H]1COCCN1c1cc(C(C)(C)S(C)(=O)=O)nc(-c2ccc(NC(=S)NCCO)cc2)n1,-0.0969100130080563,rat_mic_cl,train,train
294,1091,CCNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,3.0347607699664425,rat_mic_cl,train,train
295,1100,CCOc1cc(OC)ccc1C1(N2CCN(c3ccncc3)CC2)C(=O)N(S(=O)(=O)c2ccc(OC)cc2OC)c2ccc(C#N)cc21,1.5314789170422551,rat_mic_cl,train,train
296,1108,CCOc1nc(Cl)ccc1C1(N2CCN(c3ccncc3)CC2)C(=O)N(S(=O)(=O)c2ccc(OC)cn2)c2ccc(C#N)cc21,1.7993405494535817,rat_mic_cl,train,train
297,1127,C[C@@H]1[C@@H](N)CCCN1c1ccncc1Nc1ncc2ccc(-c3c(F)cccc3F)nn12,2.53655844257153,rat_mic_cl,train,train
298,1136,CNC(=O)Nc1cc(Oc2c(F)cccc2F)c(-c2ccncc2)cn1,1.5440680443502757,rat_mic_cl,train,train
299,1138,N#Cc1ccc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)nc1,2.3096301674258988,rat_mic_cl,train,test
300,1141,O=C(CN(C(=O)c1ccc(-c2ccccn2)cc1)C1CCOCC1)Nc1cc(F)cc(F)c1,-0.2218487496163564,rat_mic_cl,train,test
301,1142,O=C(CN(C(=O)c1ccc(-c2ccccn2)cc1)C1CCCC1)Nc1cc(F)cc(F)c1,0.568201724066995,rat_mic_cl,train,train
302,1145,NC(=O)[C@H]1CC[C@H](c2ccc(OCc3ccccc3F)cc2)N1,0.7323937598229685,rat_mic_cl,train,train
303,1146,CNC(=O)[C@@H]1CC[C@H](c2ccc(OCc3ccccc3F)cc2)N1,0.9684829485539352,rat_mic_cl,train,train
304,1147,NC(=O)[C@@H]1CC[C@H](c2ccc(Oc3cccc(F)c3)cc2)N1,0.3010299956639812,rat_mic_cl,test,test
305,1150,O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccccc21,2.113943352306837,rat_mic_cl,train,train
306,1151,C[C@@H]1CCOc2cc(F)c(-c3cnn(CCN(C)C)c3)cc2C(=O)Nc2cccc(n2)-c2nncn2C1,1.7160033436347992,rat_mic_cl,train,test
307,1156,Cc1cccc(N(C)c2nccc(-c3cnn4ncccc34)n2)c1,2.905957699092427,rat_mic_cl,train,train
308,1161,C=CC(=O)N1CCC(c2c[nH]c3ncnc(-c4cc(F)cc(NC(=O)c5ccc(C6CC6)cc5)c4C)c23)C1,-0.7670038896078462,rat_mic_cl,train,train
309,1164,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.8463371121298052,rat_mic_cl,train,train
310,1170,Cc1ccc2c(OCCN3CCC(Cc4cccc(C5CCN(C)CC5)c4)CC3)cccc2n1,0.3010299956639812,rat_mic_cl,train,test
311,1171,C[C@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,2.037426497940624,rat_mic_cl,train,train
312,1173,N#Cc1cccc(C#N)c1-n1cc(C2CC2)nc1-c1cnco1,1.5185139398778875,rat_mic_cl,train,train
313,1179,Cn1cnc(S(=O)(=O)N2C[C@H](Nc3cccc(OC(F)(F)F)c3)[C@@H](c3ccc(F)cc3)C2)c1,3.7377228581416633,rat_mic_cl,train,train
314,1180,Cn1cnc(S(=O)(=O)N2C[C@H](Cc3ccccc3)[C@@H](c3ccccc3)C2)c1,3.7269984565021264,rat_mic_cl,train,test
315,1181,Cn1cnc(S(=O)(=O)N2C[C@H]([C@H]3CCCCO3)[C@@H](Nc3cccc(OC(F)(F)F)c3)C2)c1,2.834630487821257,rat_mic_cl,train,train
316,1182,COc1cc(N2CCN(C(=O)CN3Cc4ccccc4C3)CC2)ccc1-c1cnc(C)o1,1.6232492903979006,rat_mic_cl,test,test
317,1183,COc1cc(N2CCN(C(=O)N[C@@H](C)c3cccc4ccccc34)CC2)ccc1-n1cnc(C)c1,2.1760912590556813,rat_mic_cl,test,train
318,1186,O[C@@H]1c2nncn2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,0.785329835010767,rat_mic_cl,train,train
319,1201,C[C@@H]1COCCN1c1ncnc2sc(-c3cc[nH]n3)nc12,2.0,rat_mic_cl,train,train
320,1215,CN(C)[C@H]1CCN(c2ccc3c(C(=O)NCC4CCC(F)(F)CC4)c(Cl)ccc3n2)C1,1.3979400086720375,rat_mic_cl,train,train
321,1221,C[C@H](O)CNC(=O)c1cnccc1Nc1cc(-c2ccc(F)cc2F)nc2[nH]ccc12,1.9030899869919435,rat_mic_cl,test,train
322,1226,O=C(c1ccc(-c2ccccc2)cc1)N(c1nccc2ccccc12)[C@@H]1CCCNC1,1.7611758131557314,rat_mic_cl,train,train
323,1238,O=C1CC(c2cccc(-n3ccnc3)c2)=Nc2cc(O)c(-c3ccccc3F)cc2N1,2.0,rat_mic_cl,train,train
324,1243,Cc1cc(CN2CCC[C@H](c3cc(C(F)F)nc4ncnn34)C2)cc(Cl)n1,1.869231719730976,rat_mic_cl,train,train
325,1244,C[C@@H]1CCN(C(=O)c2ccc3occc3c2)C[C@H]1c1cc(C(F)F)nc2ncnn12,1.0413926851582251,rat_mic_cl,train,test
326,1263,CCc1c(C(=O)N2CCc3cc4ccnc(N5CCN(C)CC5)c4cc32)cnn1-c1ccc(C#N)cc1,1.4471580313422192,rat_mic_cl,train,train
327,1265,C[C@H](O)[C@@H](CCc1cccc(Cl)c1Cl)n1cnc(C(N)=O)c1,2.0453229787866576,rat_mic_cl,test,test
328,1266,CCCCNC(=O)c1ccc2c(c1)N=C(c1ccc(F)c(Cl)c1)c1ccccc1S2,1.7634279935629371,rat_mic_cl,train,train
329,1270,COc1ccc(S(=O)(=O)N2C(=O)C(c3cccnc3OC)(N3CCN(C)C(=O)[C@H]3C)c3cc(Cl)ccc32)c(OC)c1,1.8920946026904804,rat_mic_cl,train,train
330,1271,COc1ncccc1C1(N2CCN(c3cccnc3)CC2)C(=O)N(S(=O)(=O)c2cccc3cccnc23)c2ccc(C#N)cc21,2.0530784434834195,rat_mic_cl,train,train
331,1276,CC(=O)N1CCCC1(Cc1ccc(C(F)(F)F)cc1)C(=O)OCc1ccccc1,2.1072099696478683,rat_mic_cl,train,train
332,1287,Cn1c(NCC(=O)c2cccc(Cl)c2)nc(-c2ccncc2)cc1=O,2.418301291319745,rat_mic_cl,test,train
333,1288,COc1cc(C2CCN(C(=O)N[C@@H](C)c3cccc4ccccc34)CC2)ccc1-c1cnc(C)o1,2.230448921378274,rat_mic_cl,train,train
334,1289,Fc1ccc(Nc2n[nH]c3cccnc23)cc1Cl,1.08278537031645,rat_mic_cl,train,train
335,1290,Cn1nc(C2CC2)c2ccc(Nc3n[nH]c4nccnc34)cc21,1.3502480183341627,rat_mic_cl,train,train
336,1293,CCOc1ccccc1C1(N2CCN(c3ccncc3)CC2)C(=O)N(S(=O)(=O)c2ccc(OC)cc2OC)c2ccc(C#N)cc21,1.919078092376074,rat_mic_cl,train,train
337,1294,CCOc1ccc(OC)cc1C1(N2CCN(c3ccncc3)CC2)C(=O)N(S(=O)(=O)c2ccc(OC)c3cccnc23)c2ccc(C#N)cc21,1.1760912590556811,rat_mic_cl,train,train
